zipcode,sources,pdb_org_id,state,city,region,url,longitude,prefixes,latitude,pch_id,ix_id,country,address,name,iata,alternatenames,geo_id,org_id,pdb_id
,"['pdb', 'pch']",8538,Bangkok,,Asia-Pacific,http://www.symphony.net.th,,"{'ipv4': ['103.14.9.0/24'], 'ipv6': ['2400:6280:2::/64']}",,1831,718,TH,,SYMPHONY THAI - IX BANGKOK - 1,,['Symphony IX'],,8538,1187
66115,"['pdb', 'he']",6500,Saarland,Saarbrücken,Europe,https://www.saarcix.de,6.955457,"{'ipv4': ['185.1.201.0/24'], 'ipv6': ['2001:7f8:10d::/64']}",49.240384,,1413,DE,Nell-Breuning-Allee 666115 Saarbrücken,SaarCix,,[],2842647,6500,3572
,"['pdb', 'he', 'pch']",32544,,,,http://sbh-ix.fr/,,"{'ipv4': ['149.112.32.0/24'], 'ipv6': ['2001:504:118::/64']}",,2306,1580,,,Saint Barthelemy Internet Exchange,SBH,['SBH-IX'],,32544,3872
,"['pdb', 'he', 'pch']",32021,,Basseterre,Latin America,https://sknix.kn,-62.73000,"{'ipv4': ['149.112.30.0/24'], 'ipv6': ['2602:fb78::/64']}",17.28000,2120,1582,KN,,Saint Kitts and Nevis Internet Exchange,,"['SKNIX', 'St.Kitts & Nevis Internet Exchange']",3575551,32021,3855
,"['pdb', 'he', 'pch']",22760,,,North America,http://www.stlix.net,,"{'ipv4': ['206.83.12.0/24'], 'ipv6': ['2001:504:98::/64']}",,2133,1035,US,,Saint Louis Internet Exchange,,['STLIX'],,22760,2585
,['pch'],,,Castries,Latin America,,-61.00000,"{'ipv4': ['208.169.85.248/29'], 'ipv6': []}",14.02000,1782,720,LC,,Saint Lucia IXP,SLU,[],3576812,,
,"['pdb', 'he', 'pch']",6350,Salzburg,,Europe,https://www.saix.at/,,"{'ipv4': ['185.1.43.0/24'], 'ipv6': ['2001:7f8:11::/64']}",,1896,722,AT,,Salzburg Internet eXchange,SZG,"['SAIX', 'Salzburg Internet eXchange - SAIX']",,6350,1073
,['pch'],,,San Diego,North America,,-117.16000,"{'ipv4': ['198.17.46.0/24'], 'ipv6': []}",32.72000,336,723,US,,San Diego Network Access Point,,[],5391811,,
,"['pdb', 'he', 'pch']",340,,,North America,https://www.sfmix.org/,,"{'ipv4': ['206.197.187.0/24'], 'ipv6': ['2001:504:30::/64', '2001:504:30::/48']}",,369,724,US,,San Francisco Metropolitan Internet Exchange,SFO,['SFMIX'],,340,155
LV-1050,"['pdb', 'he', 'pch']",2362,,Riga,Europe,http://www.smile-ixp.net,,"{'ipv4': ['195.246.227.0/24'], 'ipv6': ['2001:7f8:16::/64']}",,1236,725,LV,,Santa Monica Internet Local Exchange,RIX,"['SMILE-IXP', 'SMILE-LV']",456172,2362,364
,['pch'],,,Tashkent,Asia-Pacific,,69.21670,"{'ipv4': ['185.239.155.0/24'], 'ipv6': []}",41.26670,2285,1414,UZ,,Science Network Solution IX,TAS,[],1512569,,
,"['pdb', 'he', 'pch']",15378,,Krasnodar,Europe,http://sea-ix.ru/,38.98720,"{'ipv4': ['91.240.225.0/24'], 'ipv6': ['2001:7f8:6f::/64']}",45.03930,1867,727,RU,,Sea-IX Internet exchange,,"['South Russia IX', 'Sea-IX']",542420,15378,633
,"['pdb', 'pch']",29,WA,,North America,https://www.seattleix.net/,,"{'ipv4': ['206.81.80.0/23'], 'ipv6': ['2001:504:16::/64']}",,345,728,US,,Seattle Internet Exchange,SEA,"['SIX Seattle', 'Seattle Internet Exchange (MTU 1500)']",,29,13
,['pch'],,,Dakar,Africa,,-17.50000,"{'ipv4': ['196.60.40.0/24'], 'ipv6': []}",14.73000,1928,729,SN,,Senegal IX,DKR,[],2253354,,
,"['pdb', 'he']",33790,,Amsterdam,Europe,https://septemberix.com,4.77000,"{'ipv4': [], 'ipv6': ['2602:fafd:f05::/64']}",52.30000,,1702,NL,,SeptemberIX,,[],2759794,33790,4034
,"['pdb', 'he', 'pch']",3206,,,Europe,https://www.sox.rs,,"{'ipv4': ['185.1.27.0/24', '193.105.163.0/24'], 'ipv6': ['2001:7f8:1e::/64']}",,1350,730,,,Serbian Open Exchange,BEG,"['Serbian Open eXchange', 'SOX Serbia']",,3206,424
,"['pdb', 'he', 'pch']",12294,,Serekunda,Africa,http://www.sixp.gm,,"{'ipv4': ['196.223.34.0/24'], 'ipv6': []}",,1811,732,GM,,Serekunda Internet Exchange Point,BJL,['SIXP Gambia'],2411989,12294,2682
,"['pdb', 'he']",13087,,Kyiv,Europe,http://www.serinix.com,30.52102,"{'ipv4': ['195.135.199.0/24'], 'ipv6': []}",50.51482,,731,UA,,SerinIX IX,,['SerinIX Internet Exchange'],703448,13087,1191
,['pch'],,,Shiraz,Europe,,52.58370,"{'ipv4': [], 'ipv6': []}",29.59177,1962,1228,IR,,Shiraz IX,,[],115019,,
,"['pdb', 'he', 'pch']",8736,,Krasnoyarsk,Europe,http://www.sibir-ix.ru/provider,92.50000,"{'ipv4': ['91.230.210.0/23', '185.1.81.0/24', '84.22.159.0/24'], 'ipv6': ['2001:7f8:ac:142::/64']}",56.17000,1974,735,RU,,Sibir-IX,,['Krasnoyarsk Internet Exchange'],1502026,8736,822
,"['pdb', 'pch']",2784,Singapore,Singapore,Asia-Pacific,https://www.sgix.sg,,"{'ipv4': ['103.16.102.0/23'], 'ipv6': ['2001:de8:12:100::/64']}",,1272,736,SG,,Singapore Internet Exchange,"QPG, SIN",['SGIX'],1880252,2784,429
,"['pdb', 'he', 'pch']",1279,,Singapore,Asia-Pacific,http://www.sox.net.sg/,,"{'ipv4': ['198.32.141.0/24'], 'ipv6': ['2001:de8:d::/64']}",,202,737,SG,,Singapore Open Exchange,SIN (old),"['SOX', 'SOX Singapore']",1880252,1279,93
94539-7654,"['pdb', 'he']",31461,CA,Fremont,North America,https://www.skywolf-ix.net,,"{'ipv4': ['174.136.236.0/24'], 'ipv6': ['2602:fc1d:100::/64']}",,,1522,US,48233 Warm Springs Blvd,Skywolf IX US,,"['Skywolf IX', 'Skywolf Internet Exchange United States']",5350734,31461,3769
04001,"['pdb', 'pch']",187,Košice,Košice,Europe,http://www.six.sk,,"{'ipv4': ['192.108.145.0/24'], 'ipv6': []}",,1521,739,SK,Boženy Němcovej 3,Slovak Internet Exchange Košice,,['SIX.SK Košice'],724443,187,559
,"['pdb', 'he', 'pch']",187,,Bratislava,Europe,http://www.six.sk,,"{'ipv4': ['192.108.148.0/24'], 'ipv6': ['2001:7f8:2f::/64']}",,204,738,SK,,Slovak Internet eXchange Bratislava,,"['SIX.SK', 'Slovak Internet eXchange']",3060972,187,84
1000,"['pdb', 'he', 'pch']",2091,,Ljubljana,Europe,https://www.arnes.si/infrastructure/six-slovenian-internet-exchange/,,"{'ipv4': ['193.2.141.0/24', '91.220.194.0/24'], 'ipv6': ['2001:7f8:46::/64']}",,205,740,SI,,Slovenian Internet Exchange,,['SIX SI'],3196359,2091,319
,"['pdb', 'pch']",21518,,Mogadishu,Africa,http://soixp.so,45.30546,"{'ipv4': ['196.60.54.0/24'], 'ipv6': ['2001:43f8:11a0::/64']}",2.02051,2072,971,SO,,Somali Internet Exchange Point,MGQ,['SoIXP'],53654,21518,2410
,['pch'],,,Atlanta,North America,,-84.40000,"{'ipv4': [], 'ipv6': []}",33.86000,1873,742,US,,South East Network Access Point,,[],4180439,,
,"['pdb', 'he', 'pch']",20819,,,Europe,http://www.stix.bz/,,"{'ipv4': ['185.1.124.0/24'], 'ipv6': ['2001:7f8:cf::/64']}",,2119,1000,IT,,South Tyrol Internet Exchange,,['STIX'],,20819,2537
,['pch'],,,Houston,North America,,-95.35000,"{'ipv4': ['198.32.236.0/24'], 'ipv6': []}",29.75000,354,744,US,,Southeast Texas GigaPOP,,[],4699066,,
97501,"['pdb', 'he', 'pch']",7072,OR,Medford,North America,http://soax.org/,,"{'ipv4': ['198.251.118.0/28', '65.170.86.64/27'], 'ipv6': ['2602:fff8:0:510::/64']}",,1680,745,US,739 Welch Street,Southern Oregon Access Exchange,,['SOAX'],5740099,7072,357
,"['pdb', 'he', 'pch']",762,UT,,North America,https://suprnet.net,,"{'ipv4': ['206.53.201.0/24'], 'ipv6': ['2001:504:60::/64', '2001:504:60::/48']}",,1874,746,US,,Southern Utah Peering Regional Network,SGU,['SUPRnet'],5546220,762,363
,"['pdb', 'he', 'pch']",17651,,,Europe,https://speed-ix.net,,"{'ipv4': ['185.1.222.0/23'], 'ipv6': ['2001:7f8:b7::/64']}",,2196,747,NL,,Speed Internet Exchange,,"['SPEED-IX', 'Speed-IX']",,17651,1842
,"['pdb', 'he']",25400,,,North America,https://spokaneix.net/,,"{'ipv4': ['206.83.139.0/24'], 'ipv6': ['2001:504:9f::/64']}",,,1170,US,,SpokaneIX,,['Spokane Internet Exchange'],,25400,3090
,"['pdb', 'he']",15749,MO,,North America,http://www.springix.net,,"{'ipv4': ['149.112.4.0/24'], 'ipv6': ['2001:504:100::/64']}",,,1281,US,,SpringIX,,['Springfield Internet eXchange'],,15749,3195
,['pch'],,,Colombo,Asia-Pacific,,79.87000,"{'ipv4': ['203.143.4.0/27'], 'ipv6': []}",6.90000,219,748,LK,,Sri Lanka Internet Exchange,CMB,[],1248991,,
,"['pdb', 'he', 'pch']",25773,,,Europe,https://stacix.net,,"{'ipv4': ['185.1.180.0/24'], 'ipv6': ['2001:7f8:fd::/64']}",,2241,1230,DE,,Staclar Internet Exchange,FRA2,['STACIX'],,25773,3211
,['pch'],,,Chicago,North America,,-87.65000,"{'ipv4': ['206.220.241.0/24'], 'ipv6': []}",41.85000,272,751,US,,StarLight,,[],4887398,,
00000,"['pdb', 'he']",22155,NC,Charlotte,North America,http://nc-ix.org/,,"{'ipv4': ['206.83.138.0/24'], 'ipv6': ['2001:504:9d::/64']}",,,1110,US,701 E Trade St,Statewide NC-IX,,"['North Carolina Internet Exchange', 'NC-IX']",4460243,22155,3081
,"['pdb', 'he', 'pch']",14855,,,Europe,https://www.nix.no,,"{'ipv4': ['185.1.65.224/27'], 'ipv6': ['2001:7f8:12:6::/64']}",,1511,704,NO,,Stavanger Internet exchange,,['SIX Stavanger'],3137115,14855,1419
,"['pdb', 'pch']",12240,NA,,Europe,http://www.sthix.net/,,"{'ipv4': ['192.121.80.0/24'], 'ipv6': ['2001:7f8:3e::/64']}",,627,752,SE,,Stockholm Internet Exchange,,"['Stockholm Internet eXchange', 'STHIX - Stockholm']",,12240,172
,"['pdb', 'he', 'pch']",24783,,,,https://stuix.io,,"{'ipv4': ['103.158.187.0/24'], 'ipv6': ['2a0f:5707:ffe3::/64']}",,2255,1337,,,Student & Technology United Internet Exchanges,TPE2,['STUIX'],,24783,3352
,"['pdb', 'he', 'pch']",6751,BW,Stuttgart,Europe,http://www.stuttgart-ix.de/,,"{'ipv4': ['193.138.31.0/24'], 'ipv6': ['2001:7f8:56::/64']}",,705,753,DE,,Stuttgarter Internet Exchange,STR,"['S-IX', 'Stuttgarter Internet eXchange, Stuttgart-IX', 'Stuttgart-IX']",2825297,6751,212
,"['pdb', 'he']",2497,,Montpellier,Europe,https://sudix.fr/,,"{'ipv4': ['185.1.26.0/24'], 'ipv6': ['2001:7f8:88::/64']}",,,1231,FR,,SudIX,,[],2992166,2497,3159
,"['pdb', 'he', 'pch']",20705,,Khartoum,Africa,http://www.sixp.sd,32.58693,"{'ipv4': ['196.223.20.0/24'], 'ipv6': ['2001:43f8:7f0:1::/64']}",15.60214,1312,754,SD,,Sudan Internet Exchange Point,KRT,['SIXP Sudan'],379252,20705,2320
,"['pdb', 'he']",26091,,,Asia Pacific,https://superxchange.net,,"{'ipv4': ['103.134.155.128/25'], 'ipv6': []}",,,1663,ID,,Super Internet eXchange (SIX),,['Super Internet eXchange'],,26091,3970
,"['pdb', 'he']",20074,,Ghaziabad,Asia Pacific,https://ix.surajnetwork.com/,,"{'ipv4': ['103.243.54.0/24'], 'ipv6': []}",,,1456,IN,,Suraj IX,,"['SURAJ IX', 'Suraj Peering Exchange']",1271308,20074,3682
,"['pdb', 'he', 'pch']",32394,,Paramaribo,Latin America,https://www.sur-ix.sr,-55.18000,"{'ipv4': ['45.68.20.0/24'], 'ipv6': ['2801:109::/64']}",5.82000,2304,1583,SR,,Suriname Internet Exchange,PBM,['SUR-IX'],3383330,32394,3853
,"['pdb', 'he', 'pch']",131,,,Europe,https://www.swissix.ch/,,"{'ipv4': ['91.206.52.0/23'], 'ipv6': ['2001:7f8:24::/48', '2001:7f8:24::/64']}",,234,755,CH,,SwissIX,ZRH,['SwissIX Internet Exchange'],,131,60
1303,"['pdb', 'he', 'pch']",3338,,Sofia,Europe,http://www.t-cix.net,,"{'ipv4': ['185.1.40.0/24'], 'ipv6': ['2001:7f8:98::/64']}",,1892,756,BG,122 Ovcho Pole str.,T-CIX,SOF,[],727011,3338,1089
,['pdb'],14038,,Phnom Penh,Asia-Pacific,http://www.tc.com.kh,104.85000,"{'ipv4': ['202.150.8.0/23'], 'ipv6': []}",11.55000,,757,KH,,TC-IX,,['Telecom Cambodia'],1821306,14038,1188
,['he'],,,Lome,Africa,http://www.tgix.tg,1.25000,"{'ipv4': ['196.60.42.0/24'], 'ipv6': ['2001:43f8:d11::/64']}",6.17000,,1283,TG,,TGIX,,[],2365267,,
,['he'],,,Bangkok,Asia-Pacific,https://www.cslthai-ix.net,100.60000,"{'ipv4': ['27.254.16.0/23'], 'ipv6': ['2404:b0:13::/48']}",13.92000,,1002,TH,,THAI-IX,,[],1609350,,
,"['pdb', 'he', 'pch']",6947,,,Asia-Pacific,https://th-ix.net/en/,,"{'ipv4': ['61.19.60.0/23'], 'ipv6': ['2001:c38:8000::/64']}",,244,540,TH,,THAILAND IX (TH-IX),,"['Thailand Internet Exchange', 'TH-IX', 'Thailand IX']",,6947,225
,"['pdb', 'he', 'pch']",1540,,,Europe,https://www.atman.pl/,,"{'ipv4': ['212.91.0.0/22'], 'ipv6': ['2001:7f8:60::/48']}",,918,786,,,THINX Warsaw,,"['Thinx', 'Thinx Warsaw', 'Thinx Poland']",,1540,481
,['pdb'],594,,Florence,Europe,http://www.tix.it/,11.20000,"{'ipv4': ['193.42.140.0/23'], 'ipv6': ['2001:7f8:57:1000::/64']}",43.80000,,759,IT,,TIX,,['Tuscany Internet eXchange'],3176959,594,273
,['he'],,,Florence,Europe,http://www.tix.it/,11.20000,"{'ipv4': ['193.156.126.0/24', '193.42.140.0/23'], 'ipv6': ['2001:7f8:12:5::/64', '2001:7f8:57:1000::/64']}",43.80000,,1742,IT,,TIX,,[],3176959,,
,['he'],,,Dar es Salaam,Africa,http://tix.or.tz/,39.20000,"{'ipv4': [], 'ipv6': []}",-6.87000,,761,TZ,,TIX Tanzania,,[],160263,,
,"['pdb', 'pch']",14913,,Arusha,Africa,http://www.aixp.or.tz,36.62000,"{'ipv4': ['196.223.6.0/24'], 'ipv6': ['2001:43f8:0:100::/64']}",-3.33000,606,29,TZ,,TIX Tanzania - Arusha (AIXP),ARK,"['TIX Tanzania - Arusha', 'Arusha Internet eXchange Point']",161325,14913,1201
,"['pdb', 'pch']",14913,,Dar es Salaam,Africa,http://tix.or.tz/,,"{'ipv4': ['196.223.5.0/24'], 'ipv6': ['2001:43f8::/64']}",,242,782,TZ,,TIX Tanzania - Dar es Salaam,DAR,['Tanzania Internet eXchange'],160263,14913,361
,"['pdb', 'he']",14913,,Mbeya,Africa,http://www.tix.or.tz/mbixp/,,"{'ipv4': ['196.60.52.0/24'], 'ipv6': ['2001:43f8:0:500::/64']}",,,1172,TZ,,TIX Tanzania - Mbeya,,['Mbeya Internet Exchange'],154380,14913,3097
,['he'],,,Mwanza,Africa,http://tispa.or.tz/,32.90000,"{'ipv4': [], 'ipv6': []}",-2.52600,,1285,TZ,,TIX Tanzania Mwanza,,[],152224,,
,"['pdb', 'he', 'pch']",14414,,,Europe,http://tn-ix.net/,,"{'ipv4': ['185.1.64.0/24'], 'ipv6': ['2001:7f8:5::/48']}",,2214,1003,RU,,TN-IX.net,,['TN-IX'],1496990,14414,2568
,"['pdb', 'he']",26462,,Guangzhou,Asia Pacific,https://peering.tohunet.com,,"{'ipv4': [], 'ipv6': ['2406:840:eb8f:1::/64', '2406:840:eb8f:2::/64']}",,,1232,CN,,TOHU IX,,[],1809858,26462,3175
,"['he', 'pch']",,,Toulouse,Europe,http://www.touix.net/,1.44280,"{'ipv4': ['91.213.236.0/24'], 'ipv6': ['2001:7f8:68::/48']}",43.60530,1230,765,FR,,TOUIX,,['TouIX'],2972315,,
,"['pdb', 'he']",6705,FL,Tampa,North America,http://www.tpaix.net,,"{'ipv4': ['206.108.114.0/24'], 'ipv6': ['2001:504:3c::/64']}",,,766,US,,TPA-IX,,"['Tampa Internet Exchange', 'TPAIX']",4174757,6705,833
,"['pdb', 'he', 'pch']",16785,,,Europe,https://www.tpix.pl/en,,"{'ipv4': ['195.149.232.0/23'], 'ipv6': ['2001:7f8:27::/48']}",,1636,767,,,TPIX - Internet Exchange,,"['TPIX', 'TPIX PL']",,16785,482
7034 Trondheim,"['pdb', 'he']",14855,Norway,Trondheim,Europe,https://www.nix.no,,"{'ipv4': ['185.1.65.160/27'], 'ipv6': ['2001:7f8:12:3::/64']}",,,768,NO,RealfagsbyggetHøgskoleringen 5,TRDIX Trondheim,,[],3133880,14855,1420
,['he'],,,Barataria,Latin America,https://ix.tt,-61.46287,"{'ipv4': ['181.188.0.0/24'], 'ipv6': []}",10.64688,,769,TT,,TTIX,,[],3575012,,
000000,"['pdb', 'he', 'pch']",10008,,Princes Town,Latin America,https://ix.tt,,"{'ipv4': ['131.72.77.240/28'], 'ipv6': ['2803:cd80:0:2::/64']}",,2029,897,TT,19 Sahai TraceSt Croix Road,TTIX2,,[],3573882,10008,2272
,"['pdb', 'he', 'pch']",11127,Sisli,,Europe,http://tr-ix.com,,"{'ipv4': ['185.1.158.0/24'], 'ipv6': ['2001:7f8:ea::/64']}",,2242,1094,TR,,TURKISH Internet eXchange,,['TR-IX'],,11127,2787
,['he'],,Taiwan,Taipei,Asia-Pacific,https://www.twix.net/index_e.html,121.52000,"{'ipv4': ['210.62.255.0/24'], 'ipv6': ['2001:7fa:1:7481::/64']}",25.03000,,1036,TW,,TWIX,,[],1668341,,
,['pch'],,,Tabriz,Europe,,46.31062,"{'ipv4': [], 'ipv6': []}",38.05774,1961,1233,IR,,Tabriz IX,,[],113646,,
,"['pdb', 'he', 'pch']",10007,NV,Reno,North America,https://www.tahoeix.org,,"{'ipv4': ['206.41.109.0/24'], 'ipv6': ['2001:504:3f::/64', '2001:504:3f::/48']}",,1878,772,US,,Tahoe Internet Exchange,RNO,['TahoeIX'],5511077,10007,938
11491,"['pdb', 'he', 'pch']",8742,Taiwan,Taipei,Asia-Pacific,http://www.tpix.net.tw/,,"{'ipv4': ['203.163.222.0/24'], 'ipv6': ['2406:d400:1:133:203:163:222:0/112']}",,237,773,TW,"No. 250, Yang-Guang Street, Nei-hu District",Taipei Internet Exchange (TPIX),TPE,"['Taipei Internet Exchange', 'TPIX-TW']",1668341,8742,823
11529,['pdb'],761,Taiwan,Taipei,Asia-Pacific,https://its.sinica.edu.tw/,,"{'ipv4': ['202.169.160.0/20', '103.130.252.0/22'], 'ipv6': ['2403:c240::/32']}",,,774,TW,"Department of Information Technology Services128 Academia Road, Section 2, Nankang, Taipei, Taiwan ROC",TaipeiGigaPoP,,['Taipei GigaPoP Internet Exchange'],1668341,761,217
,"['pdb', 'pch']",1023,Taiwan,Taipei,Asia-Pacific,https://www.twix.net/index_e.html,121.52000,"{'ipv4': ['210.62.255.0/24'], 'ipv6': ['2001:7fa:1:7481::/112']}",25.03000,238,775,TW,,Taiwan Internet Exchange,,['TWIX'],1668341,1023,43
,['pch'],,Taiwan,Taipei,Asia-Pacific,,121.52000,"{'ipv4': [], 'ipv6': []}",25.03000,239,776,TW,,Taiwan Network Access Point,,[],1668341,,
,"['pdb', 'he', 'pch']",19383,Harjumaa,Tallinn,Europe,https://www.ria.ee/en/state-information-system/state-network-services/data-communication-services-state-network,,"{'ipv4': ['213.184.52.0/24'], 'ipv6': ['2001:7f8:50:1::/64']}",,1365,777,EE,,Tallinn Governmental Internet Exchange,TLL,['RTIX'],588409,19383,538
,"['pdb', 'he', 'pch']",415,,Tallinn,Europe,http://www.tllix.net/,24.80000,"{'ipv4': ['195.137.179.0/24'], 'ipv6': ['2001:7f8:39:1::/64']}",59.35000,559,779,EE,,Tallinn Internet Exchange (TLLIX),,"['TLLIX', 'Tallinn Internet Exchange']",588409,415,190
33602,"['pdb', 'he', 'pch']",309,FL,Tampa,North America,http://tampaix.net,,"{'ipv4': ['206.108.114.0/24', '198.32.198.0/24'], 'ipv6': []}",,884,780,US,655 N Franklin Street,Tampa Internet Exchange,TPA,['TampaIX'],4174757,309,141
,"['pdb', 'he', 'pch']",12394,Häme,Tampere,Europe,http://www.trex.fi/,,"{'ipv4': ['195.140.192.0/24'], 'ipv6': ['2001:7f8:1d:4::/64']}",,70,781,FI,,Tampere Region Exchange,TMP,['TREX'],634963,12394,328
,"['pdb', 'he', 'pch']",14101,,Tehran,Europe,https://tehran-ix.ir,51.42357,"{'ipv4': ['185.1.77.0/24'], 'ipv6': []}",35.71028,1902,1234,IR,,Tehran IX,,[],112931,14101,3534
,['pch'],,,Madrid,Europe,,-3.70000,"{'ipv4': ['193.227.132.0/24'], 'ipv6': []}",40.43000,215,785,ES,,Terremark NAP de las Americas - Madrid,,[],3117735,,
,"['pdb', 'he', 'pch']",18878,,,Asia-Pacific,https://www.cslthai-ix.net/,,"{'ipv4': ['27.254.196.0/23'], 'ipv6': ['2404:b0:13:c::/64']}",,2174,979,TH,,Thai-IX Bangkok by CS Loxinfo,,['CSL Thai-IX Bangkok'],,18878,2495
,"['pdb', 'pch']",18878,,,Asia-Pacific,https://www.cslthai-ix.net,,"{'ipv4': ['27.254.16.0/23'], 'ipv6': ['2404:b0:13:a::/64']}",,2175,972,,,Thai-IX Malaysia by CS Loxinfo,,['CSL Thai-IX Malaysia'],,18878,2454
21201,"['pdb', 'he', 'pch']",19922,MD,Baltimore,North America,https://baltimoreix.net,,"{'ipv4': ['206.81.105.0/24'], 'ipv6': []}",,2031,860,US,,The Baltimore Internet Exchange,BWI,"['Baltimore IX', 'Baltimore Internet Exchange']",4347778,19922,2186
,"['pdb', 'he', 'pch']",27971,,,Europe,http://www.frys-IX.net,,"{'ipv4': ['185.1.203.0/24'], 'ipv6': ['2001:7f8:10f::/64']}",,2302,1396,NL,,The Frisian Internet Exchange,,['Frys-IX'],,27971,3512
,"['pdb', 'he', 'pch']",12446,,,Europe,https://www.seecix.net/,,"{'ipv4': ['185.1.172.0/24'], 'ipv6': ['2001:7f8:f5::/64']}",,2258,1279,GR,,The South East Europe Cloud & Interconnection Exchange,,"['SEECIX', 'South East Europe Cloud & Interconnection Exchange powered by DE-CIX']",,12446,3184
57009,"['pdb', 'he', 'pch']",22101,B KTEO Kalohori,Thessaloniki,Europe,https://www.thess-ix.net,22.91101,"{'ipv4': ['185.1.29.0/24'], 'ipv6': ['2001:7f8:8a::/64']}",40.62125,2281,1284,GR,Konstantinoupoleos Str.,Thessaloniki Internet Exchange,,"['Thessaloniki - Internet Exchange', 'THESS-IX']",734077,22101,3283
221,"['pdb', 'he']",32998,,Hafnarfjörður,Europe,https://thorix.peering.is/,-21.994882,"{'ipv4': [], 'ipv6': ['2a07:54c0::/64']}",64.048923,,1703,IS,Steinhella 10,ThorIX,,['Thor Internet Exchange'],3416706,32998,4065
,['pch'],,,Pittsburgh,North America,,-79.95000,"{'ipv4': [], 'ipv6': []}",40.45000,330,787,US,,Three Rivers Optical Exchange,,[],5206379,,
,['pch'],,,Dili,Asia-Pacific,,125.56030,"{'ipv4': [], 'ipv6': []}",-8.55690,1930,788,TL,,Timor-Leste Internet Exchange,,[],1645457,,
,"['pdb', 'he', 'pch']",4385,Tirol,,Europe,http://www.tirol-ix.at/,,"{'ipv4': ['185.1.31.0/24'], 'ipv6': ['2001:7f8:8d::/64']}",,1979,789,AT,,Tirol-IX,,['Tirol-IX Internet Exchange'],,4385,1009
0000,"['pdb', 'pch']",20695,,Lome,Africa,http://www.tgix.tg,1.25000,"{'ipv4': ['196.60.42.0/27', '196.60.42.0/24'], 'ipv6': ['2001:43f8:d11::/64']}",6.17000,1973,790,TG,SIN,Togo Internet Exchange Point,LFW,['TGIX'],2365267,20695,2388
,['pch'],,,Tomsk,Europe,,84.99420,"{'ipv4': ['82.117.167.0/25'], 'ipv6': []}",56.49969,1989,792,RU,,Tomsk Internet eXchange,,[],1489425,,
,"['pdb', 'he', 'pch']",259,,,Europe,http://www.top-ix.org,,"{'ipv4': ['194.116.96.0/24', '194.116.100.0/24'], 'ipv6': ['2001:7f8:23:ffff::/64']}",,121,764,IT,,Torino Piemonte Exchange Point,TRN,"['TOP-IX', 'Consorzio Top-IX']",,259,115
,"['pdb', 'he', 'pch']",61,,,North America,https://www.torix.ca/,,"{'ipv4': ['206.108.34.0/23'], 'ipv6': ['2001:504:1a::34:0/111']}",,39,794,CA,,Toronto Internet Exchange,YYZ,"['Toronto Internet Exchange Community', 'TORIX', 'TorIX']",,61,24
,"['pdb', 'he']",11112,,,Asia-Pacific,http://transhybrid.net.id,,"{'ipv4': ['103.42.120.0/22', '58.147.184.0/21'], 'ipv6': ['2404:9580:63:516::/64', '2404:9580:24:534::/64']}",,,796,,,TransIX Network,,['Trans Hybrid Communication eXchange'],,11112,1054
,"['pdb', 'pch']",10008,,,Latin America,https://ix.tt,,"{'ipv4': ['181.188.0.240/28', '181.188.0.0/24'], 'ipv6': []}",,1803,797,TT,,Trinidad and Tobago Internet Exchange,POS,['TTIX'],,10008,940
,"['pdb', 'he', 'pch']",14855,,Tromsø,Europe,https://www.nix.no,18.93330,"{'ipv4': ['185.1.65.192/27'], 'ipv6': ['2001:7f8:12:5::/64']}",69.66670,1512,762,NO,,Tromsø Internet exchange,,['TIX Tromsø'],3133895,14855,1418
,['pch'],,,Trondheim,Europe,,10.93000,"{'ipv4': ['193.156.93.0/24'], 'ipv6': ['2001:7f8:12:3::/64']}",63.47000,1508,798,NO,,Trondheim Internet Exchange,,[],3133880,,
,"['pdb', 'he', 'pch']",22412,Bangkok,,Asia-Pacific,https://trueix.trueintergateway.com/customer/details,,"{'ipv4': ['116.206.112.0/23'], 'ipv6': ['2405:4000:3000:1::/64']}",,1825,1338,TH,,True International Gateway NIX,,"['True Internet Corporation Co., Ltd.', 'TRUE-IX']",,22412,3428
,['pdb'],24591,,Bandung,Asia-Pacific,https://trustix.id,107.57312,"{'ipv4': ['103.143.245.0/24'], 'ipv6': []}",-6.90344,,1806,ID,,TrustIX,,[],1650357,24591,4194
,"['pdb', 'he', 'pch']",11831,,Tunis,Africa,http://www.ati.tn/TunIXP/,10.16596,"{'ipv4': ['41.231.21.0/24'], 'ipv6': ['2001:4350:3000:1::/64', '2001:4350:3000::/64']}",36.81881,1474,799,TN,,Tunisian Internet Exchange Point,TUN,"['TunIXP', 'Tunisia Internet Exchange Point']",2464470,11831,1105
,"['pdb', 'he', 'pch']",35094,,,Europe,https://www.turkix.com.tr,,"{'ipv4': ['185.0.26.0/24'], 'ipv6': ['2001:7f8:146::/64']}",,2344,1776,,,TurkIX Internet Exchange,,"['TurkIX', 'TurkIX Communications Ltd.']",,35094,4186
,['pch'],,,Florence,Europe,,11.20000,"{'ipv4': [], 'ipv6': []}",43.80000,506,800,IT,,Tuscany Internet Exchange,,[],3176959,,
