latitude,feature_class,geoname_id,feature_code,admin2_code,admin3_code,elevation,dem,cc2,alternatenames,asciiname,geo_id,name,admin1_code,admin4_code,population,longitude,country_code
31.75872,P,5520993,PPLA2,141,,1133,1137,,"['concordia', 'elp', ""ehl'-paso"", 'el pasas', 'el paso', ""el'-paso"", 'el-paso', 'elpaso', 'franklin', ""gorad ehl'-pasa"", 'magoffinsville', 'passus', 'ai er pa suo', 'al basw', 'al pasw', 'ayl pasw', 'el-paso', 'ela peso', 'ela pyaso', 'elpaeso', 'ελ πάσο', 'горад эль-паса', 'ел пасо', 'ель-пасо', 'эль-пасо', 'էլ պասո', 'אל פאסו', 'إل باسو', 'ال پاسو', 'ایل پاسو', 'एल पॅसो', 'এল প্যাসো', 'เอลแพโซ', 'ელ-პასო', 'ელ-ფასო', 'エル・パソ', '艾爾帕索', '엘패소']",El Paso,5520993,El Paso,TX,,681124,-106.48693,US
37.10415,P,5546220,PPL,053,,823,825,,['sgu'],Saint George,5546220,Saint George,UT,,72897,-113.58412,US
43.6135,P,5586437,PPLA,001,,823,834,,"['boi', 'boise', 'boise city', 'boisisitija', 'boisė', 'boizi', 'boizis', 'bojse', 'bojsi', 'bojzi', 'boyse', 'gorad bojseh', 'baysi', 'bo yi xi', ""bo'ija"", ""bo'ijhi"", ""bo'isi"", 'boise', 'boishi', 'boisi', 'bwysy', 'bwyz', 'bwyzy  aydahw', 'poyci', 'μπόιζι', 'бойзи', 'бойсе', 'бојси', 'горад бойсэ', 'բոյսե', 'בויסי', 'بوئسے', 'بويسي', 'بویز', 'بویزی، آیداهو', 'बाय्सी', 'बॉइझी', 'बोइज', 'बोइसी', 'பொய்சி', 'ಬಾಯ್ಸಿ', 'ბოისე', 'ボイシ', '博伊西', '보이시']",Boise,5586437,Boise,ID,,145987,-116.20345,US
47.67768,P,5589173,PPL,055,,667,668,,"['coe', ""coeur d'alene"", 'coeur d’alene', ""kjor-d'alen"", 'kor dulejn', 'kar d lyn  aydahw', 'kwywr dy alyny  aydahw', 'кор дълейн', 'кёр-д’ален', 'كويور دي أليني، أيداهو', 'کار د لین، آیداهو', 'კორ-დ’ალენი', 'コー・ダリーン']",Coeur d'Alene,5589173,Coeur d'Alene,ID,,49122,-116.78047,US
45.78329,P,5640350,PPLA2,111,,952,954,,"['area metropolitana de billings', 'bil', 'belinum', 'billings', 'billings metropolitan area', 'biringusu', 'área metropolitana de billings', 'биллингс', 'ビリングス']",Billings,5640350,Billings,MT,,110263,-108.50069,US
45.48706,P,5713376,PPL,067,,58,55,,"['beaverton', 'beaverton old siding', 'bijvurtun', 'bivehrton', 'biverton', 'bibaton', 'byfyrtwn', 'bywrtwn  awrgn', 'бивертон', 'бивэртон', 'бийвъртън', 'бівертон', 'بيفيرتون', 'بیورتون، اورگن', 'بیورٹن، اوریگون', 'ビーバートン']",Beaverton,5713376,Beaverton,OR,,96577,-122.80371,US
44.05817,P,5713587,PPLA2,017,,1106,1106,,"['behnd', 'bend', 'ben de', 'bendo', 'bnd', 'bnd  awrgn', 'bynd', 'бенд', 'бэнд', 'בנד', 'بند، اورگن', 'بيند', 'ベンド', '本德']",Bend,5713587,Bend,OR,,87014,-121.31531,US
42.05261,P,5715905,PPL,015,,48,42,,"['bok', 'brukings', 'brwkngz  awrygwn', 'brwkynghz', 'brwkyngs  awrgn', 'burukkinguzu', 'брукингс', 'بروكينغز', 'بروکنگز، اوریگون', 'بروکینگس، اورگن', 'ブルッキングズ']",Brookings,5715905,Brookings,OR,,6476,-124.28398,US
44.05207,P,5725846,PPLA2,039,,131,132,,"['eug', 'eugene', 'eugine city', 'gorad judzhyn', 'judzhijn', 'judzhin', 'judzin', 'judzinas', 'judžinas', 'you jin', 'yujin', 'ywgyn', 'ywjyn', 'ywjyn  awrgn', 'јуџин', 'горад юджын', 'юджийн', 'юджин', 'юджін', 'יוגין', 'يوجين', 'یوجین', 'یوجین، اورگن', 'ユージン', 'ユージーン', '尤金', '유진']",Eugene,5725846,Eugene,OR,,163460,-123.08675,US
45.52289,P,5731371,PPLA2,067,,59,59,,"['chilsmporo', 'gilsboro', 'hio', 'hillsboro', 'khillsboro', 'khillsborou', 'khilsboro', 'khilsburo', 'hiljeubeoleo', 'hiruzuboro', 'hylsbrw  awrgn', 'hylsbwrw', 'xi er si bo lei', 'χίλσμπορο', 'гілсборо', 'хиллсборо', 'хиллсбороу', 'хилсборо', 'хилсбъро', 'هيلسبورو', 'هیلسبرو، اورگن', 'ہلزبورو، اوریگون', 'ヒルズボロ', '希尔斯伯勒', '힐즈버러']",Hillsboro,5731371,Hillsboro,OR,,102347,-122.98983,US
42.32652,P,5740099,PPLA2,029,,421,422,,"['mfr', 'medford', 'mdfwd  awrgn', 'mdpwrd', 'medeupeodeu', 'medofodo', 'mei de fu', 'mydfwrd', 'медфорд', 'מדפורד', 'مدفود، اورگن', 'ميدفورد', 'میڈفورڈ، اوریگون', 'メドフォード', '梅德福', '메드퍼드']",Medford,5740099,Medford,OR,,79805,-122.87559,US
45.52345,P,5746545,PPLA2,051,,12,15,,"['bridgetown', 'gorad portlend', 'p-town', 'pdx', 'portland', 'portland i oregon', 'portlandas', 'portlandia', 'portlando', 'portlant', 'portlend', 'portlenda', 'puddletown', 'rip city', 'river city', 'stumptown', 'the city of roses', 'bo te lan', 'bwrtland  awryghwn', 'port land', 'portalainda', 'portalanda', 'portlant', 'portlendi', 'poteullaendeu', 'potorando', 'pwrtlnd', 'pwrtlnd  awrgn', 'πόρτλαντ', 'горад портленд', 'портланд', 'портленд', 'պորտլենդ', 'פורטלנד', 'بورتلاند، أوريغون', 'پورتلند، اورگن', 'पोर्टलंड', 'पोर्टलैंड', 'போர்ட்லன்ட்', 'పోర్ట్ లాండ్', 'ಪೋರ್ಟ್\u200cಲ್ಯಾಂಡ್\u200c', 'พอร์ตแลนด์', 'პორტლენდი', 'ფორთლენდი', 'ポートランド', '波特蘭', '포틀랜드']",Portland,5746545,Portland,OR,,632309,-122.67621,US
40.48967,P,5771716,PPL,035,,1352,1357,,"['blafdejl', 'blufdejl', 'blafdl  ywta', 'blwfdyl', 'bu la fu dai er', 'блафдејл', 'блъфдейл', 'بلافدل، یوتا', 'بلوفديل', '布拉夫戴尔']",Bluffdale,5771716,Bluffdale,UT,,10931,-111.93882,US
40.76078,P,5780993,PPLA,035,,1299,1311,,"['cathair salt lake', 'civitas lacus salsi', 'gorad solt-lehjk-sici', 'kota salt lake', 'lungsod ng salt lake', 'slc', 'sallaga urbo', 'salt lake', 'salt lake ceety', 'salt lake city', 'sol lek siti', 'solt leik sites', 'solt leik siti', 'solt leik sitis', 'solt leik sitės', 'solt lejk siti', 'solt leyk siti', 'solt-lejk-siti', 'soltleiksitija', 'thanh pho salt lake', 'thành phố salt lake', 'calt lek nakaram', 'salata leka siti', 'salt lek siti', 'salt lyk', 'salt lyk syty', 'salta leka siti', 'solta leka siti', 'solteuleikeusiti', 'sorutoreikushiti', 'swlt lyyq syty', 'sxltleksiti', 'yan hu cheng', 'σολτ λέικ σίτι', 'горад солт-лэйк-сіці', 'солт лейк сити', 'солт лејк сити', 'солт-лейк-сити', 'солт-лейк-сіті', 'սոլթ լեյք սիթի', 'סולט לייק סיטי', 'سالت ليك', 'سالت لیک سیتی', 'سالت\u200cلیک\u200cسیتی', 'سالٹ لیک سٹی', 'سالٹ لیک سٹی، یوٹاہ', 'साल्ट लेक सिटी', 'साल्ट् लेक् सिटी', 'सॉल्ट लेक सिटी', 'ਸਾਲਟ ਲੇਕ ਸਿਟੀ', 'சால்ட் லேக் நகரம்', 'ಸಾಲ್ಟ್ ಲೇಕ್ ಸಿಟಿ', 'ซอลต์เลกซิตี', 'ཚྭ་མཚོའི་གྲོང་ཁྱེར།', 'სოლტ-ლეიკ-სიტი', 'ソルトレイクシティ', '盐湖城', '鹽湖城', '솔트레이크시티']",Salt Lake City,5780993,Salt Lake City,UT,,192672,-111.89105,US
40.69161,P,5784607,PPL,035,,1312,1316,,"['granger-hunter', 'uehst-valli-siti', 'uest vali siti', 'vest vali siti', 'vest-velli-siti', 'wast valley ceety', 'west valley', 'west valley city', 'u~esutobareshiti', 'wst wly syty  ywta', 'wyst faly syty', 'xi wa li cheng', 'вест вали сити', 'вест-веллі-сіті', 'уест вали сити', 'уэст-валли-сити', 'وست ولی سیتی، یوتا', 'ويست فالي سيتي', 'چیسٹرفیلڈ، یوٹاہ', 'ウェストバレーシティ', '西瓦利城']",West Valley City,5784607,West Valley City,UT,,136208,-112.00105,US
47.38093,P,5799625,PPL,033,,13,14,,"['kent', 'titusville', 'ken te', 'kenteu', 'kento', 'knt  washyngtn', 'kynt', 'кент', 'كينت', 'کنت، واشینگتن', 'کینٹ، واشنگٹن', 'ケント', '肯特', '켄트']",Kent,5799625,Kent,WA,,126952,-122.23484,US
47.67591,P,5800870,PPL,063,,632,618,,[''],Liberty Lake,5800870,Liberty Lake,WA,,8906,-117.11821,US
47.60621,P,5809844,PPLA2,033,7174408,56,56,,"['gorad siehtl', 'sea', 'seatl', 'seattle', 'seattlum', 'siatl', 'siatul', 'siehtl', 'sietl', 'sietla', 'sietlas', 'sijetl', 'siyaatil', 'séatl', 'ciyattil', 'shiatoru', ""si'aitala"", 'siaeteul', 'sietʼli', 'siyatal', 'siyatala', 'syatl', 'xi ya tu', 'σιάτλ', 'горад сіэтл', 'сиатъл', 'сиетл', 'сиэтл', 'сијетл', 'сієтл', 'սիեթլ', 'סיאטל', 'سياتل', 'سیئٹل', 'سیاتل', 'سیاٹل', 'सिअ\u200dॅटल', 'सीऐटल', 'সিয়াটল', 'சியாட்டில்', 'ಸಿಯಾಟಲ್', 'ซีแอตเทิล', 'სიეტლი', 'ስያትል', 'ស៊ីតថល', 'シアトル', '西雅圖', '시애틀']",Seattle,5809844,Seattle,WA,,684451,-122.33207,US
47.65966,P,5811696,PPLA2,063,,571,530,,"['geg', 'gorad spakan', 'spocanum', 'spokan', 'spokane', 'spokane falls', 'spokein', 'spoken', 'aspwkn', 'sbwkyn', 'seupokaen', 'si bo kan', 'spwkyn', 'spwqyyn', 'supoken', 'σποκέιν', 'горад спакан', 'спокан', 'спокен', 'սպոքեն', 'ספוקיין', 'اسپوکن', 'سبوكين', 'سپوکین', 'سپوکین، واشنگٹن', 'スポケーン', 'スポーケン', '斯波坎', '스포캔']",Spokane,5811696,Spokane,WA,,213272,-117.42908,US
47.47399,P,5814043,PPL,033,,44,43,,"['takvila', 'tukuila', 'ta ke wei la', 'takkuu~ira', 'takwyla  washyngtn', 'twkwyla', 'таквила', 'тъкуила', 'تاکویلا، واشینگتن', 'توكويلا', 'タックウィラ', '塔克維拉']",Tukwila,5814043,Tukwila,WA,,20018,-122.26096,US
21.30694,P,5856195,PPLA,003,,5,18,,"['anorourou', 'chonoloulou', 'gana-rura', 'gana-ruru', 'ganaruro', 'ganaruru', 'gonolulu', 'gorad ganalulu', 'hnl', 'hana-rura', 'hana-ruru', 'hana-ruru', 'honoloulou', 'honolulu', 'honolulú', 'honolúlú', 'honoruru', 'khonolulu', 'than-hiong-san', 'thàn-hiông-sân', 'hanalulu', 'hanululu', 'honalulu', 'honollullu', 'honolulu', 'honoruru', 'hwnwlwlw', 'tan xiang shan', 'χονολουλού', 'гонолулу', 'горад ганалулу', 'хонолулу', 'һонолулу', 'հոնոլուլու', 'האנאלולו', 'הונולולו', 'هونولولو', 'ہwnwlwlw  ہwayy', 'ہونولولو', 'ہونولولو، ہوائی', 'हानलूलू', 'होनालुलु', 'होनोलुलु', 'होनोलूलू', 'হনুলুলু', 'ହନଲୁଲୁ', 'ஹொனலுலு', 'ಹೊನೊಲುಲು', 'โฮโนลูลู', 'ཧོ་ནོ་ལུ་ལུ།', 'ဟိုနိုလူလူမြို့', 'ჰონოლულუ', 'ሆኖሉሉ', 'ホノルル', '檀香山', '호놀룰루']",Honolulu,5856195,Honolulu,HI,,371657,-157.85833,US
44.40011,P,5894171,PPL,,,0,269,,"['bari', 'baris', 'barri', 'barrie', 'berri', 'ylk', 'ba li', 'baeli', 'bari', 'bary', 'bry  antaryw', 'бари', 'барри', 'беррі', 'باري', 'باری', 'باری، اونٹاریو', 'بری، انتاریو', 'バリー', '巴里', '배리']",Barrie,5894171,Barrie,08,,182041,-79.66634,CA
45.59104,P,5906267,PPL,16,58033,0,16,,"['bushervil', ""bushervil'"", 'bushavu~iru', 'bwshrwyl', 'bwshyfyl  kybk', 'бушервил', 'бушервиль', 'باؤچرولے', 'بوشرویل', 'بوشيفيل، كيبك', 'ブーシャーヴィル']",Boucherville,5906267,Boucherville,10,,39062,-73.43605,CA
49.26636,P,5911606,PPL,,,0,87,,"['barnabis', 'bernabi', 'bernabija', 'bjornabi', 'burnabi', 'burnaby', 'bērnabija', 'banabi', 'banabi shi', 'ben na bi', 'beoneobi', 'brnaby', 'brnabے', 'brnyby', 'bwrnby', 'бернаби', 'бернабі', 'бърнаби', 'бёрнаби', 'бөрнаби', 'برنابی', 'برنابے', 'برنیبی', 'بورنبي', 'バーナビー', 'バーナビー市', '本拿比', '本那比', '버너비']",Burnaby,5911606,Burnaby,02,,202799,-122.95263,CA
51.05011,P,5913490,PPL,,,1048,1042,,"['calgaria', 'calgary', 'gorad kalgary', 'kalgari', 'kalgario', 'kalgaris', 'kalnkari', 'kalqari', 'kelgery', 'yyc', 'ka er jia li', 'ka jia li', 'kaelgeoli', 'kailagari', 'kalgari', 'kalghary', 'kalgry', 'kalkari', 'karugari', 'kelgari', 'klgry', 'kyalgari', 'kylgry', 'qlgry', 'κάλγκαρι', 'горад калгары', 'калгари', 'калгарі', 'կալգարի', 'קלגרי', 'كالغاري', 'کالگری', 'کلگری', 'کیلگری', 'कॅल्गारी', 'कैलगरी', 'ਕੈਲਗਰੀ', 'கால்கரி', 'కాల్గరీ', 'ಕ್ಯಾಲ್ಗರಿ', 'แคลกะรี', 'ကယ်လ်ဂရီမြို့', 'კალგარი', 'カルガリー', '卡加利', '卡尔加里', '캘거리']",Calgary,5913490,Calgary,01,,1019942,-114.08529,CA
53.55014,P,5946768,PPLA,,,668,610,,"['edmonton', 'edmontona', 'edmontonas', 'edmontono', 'edmundopolis', 'edmuntun', 'ehdmonton', 'entmonton', 'gorad ehdmantan', 'yea', 'admwntwn', 'ai de meng dun', 'aidamatana', 'edamantana', 'edeumeonteon', 'edomonton', 'etmantan', 'xe dman tan', 'édmonton', 'έντμοντον', 'горад эдмантан', 'едмонтон', 'едмънтън', 'эдмонтон', 'էդմոնտոն', 'אדמונטון', 'إدمونتون', 'ادمونتون', 'ایڈمنٹن', 'एडमंटन', 'ਐਡਮੰਟਨ', 'எட்மன்டன்', 'เอดมันตัน', 'ཨེ་ཏི་མོན་ཐོན།', 'ედმონტონი', 'ᐊᒥᐢᑲᐧᒋᐊᐧᐢᑲᐦᐃᑲᐣ', 'エドモントン', '埃德蒙顿', '에드먼턴']",Edmonton,5946768,Edmonton,01,,712391,-113.46871,CA
44.646,P,5969423,PPL,,,0,31,,"['chalifax', 'galifaks', 'gorad galifaks', 'halafacs', 'halifacium', 'halifaks', 'halifaksas', 'halifakso', 'halifax', 'halifax regional municipality', 'halifax te-khu chhi', 'halifax tē-khu chhī', 'helifeksa', 'khalifaks', 'munisipyo rehiyonal han halifax', 'ha li fa ke si', 'haellipaegseu', 'hailifaikasa', 'halihpaks', 'halipaksi', 'haliphaks', 'halyfaks', 'harifakkusu', 'helipheksa', 'hlyfks  nwa askwshya', 'hlypqs', 'χάλιφαξ', 'галифакс', 'галіфакс', 'горад галіфакс', 'халифакс', 'הליפקס', 'هاليفاكس', 'هلیفکس، نوا اسکوشیا', 'ہیلی فیکس', 'हॅलिफॅक्स', 'ਹੈਲੀਫ਼ੈਕਸ', 'ஹாலிஃபாக்ஸ்', 'ഹാലിഫാക്സ്', 'ဟဲလဖက်မြို့', 'ჰალიფაქსი', 'ハリファックス', '哈利法克斯', '핼리팩스']",Halifax,5969423,Halifax,07,,0,-63.57333,CA
43.86682,P,6066513,PPL,,,0,168,,"['markam', 'markem', 'markhamo', 'markum', 'makamu', 'markam', 'markam  antaryw', 'wan jin shi', 'маркам', 'маркем', 'маркъм', 'ماركام', 'مارکام، انتاریو', 'مارکھم، انٹاریو', 'マーカム', '萬錦市']",Markham,6066513,Markham,08,,261573,-79.2663,CA
43.5789,P,6075357,PPL,,,0,159,,"['misisaga', 'misisoga', 'misisogo', 'missisoga', 'mississauga', 'mississoga', 'mi xi sha jia', 'mishisaga', 'misisaga', 'misisogeo', 'mss saga', 'mssaga', 'mysysaga', 'mysysagha', 'mysyswgh', 'mysyswja', 'мисисага', 'мисисога', 'миссиссога', 'міссісога', 'מיסיסוגה', 'مسس ساگا', 'مسساگا', 'ميسيساغا', 'ميسيسوجا', 'میسیساگا', 'मिसिसागा', 'ਮਿਸੀਸਾਗਾ', 'මිසිසාගා', 'ミシサガ', '密西沙加', '미시소거']",Mississauga,6075357,Mississauga,08,,668549,-79.6583,CA
46.09454,P,6076211,PPL,1307,,0,30,,"[""mon'kton"", 'moncton', 'monkton', 'monktonas', 'monktono', 'yqm', 'meng ke dun', 'meongkeuteon', 'monkuton', 'mwnktwn', 'mwnqtwn', 'mx ngk tan', 'μόνκτον', 'монктон', 'מונקטון', 'مانکٹن', 'مونكتون', 'مونکتون', 'مونکٹون', 'มองก์ตัน', 'モンクトン', '蒙克顿', '멍크턴']",Moncton,6076211,Moncton,04,,87467,-64.7965,CA
45.50884,P,6077243,PPLA2,06,66023,0,216,,"['lungsod ng montreal', 'lungsod ng montréal', 'monreal', ""monreal'"", 'monreala', 'monrealis', 'monreyal', 'monreāla', 'mons regius', 'mont-real', 'montreal', 'montreal - montreal', 'montreal - montréal', 'montreal city', 'montreali', 'montrealo', 'montréal', 'ymq', 'meng te li er', 'monreali', 'monteuliol', 'montorioru', 'mwntral', 'mwntryal', 'μοντρεαλ', 'μόντρεαλ', 'монреал', 'монреаль', 'монтреал', 'מונטריאול', 'مونترآل', 'مونتریال', 'مونترېئال', 'მონრეალი', 'ᒧᕆᐊᓪ', 'モントリオール', '蒙特利尔', '몬트리올']",Montreal,6077243,Montréal,10,,1600000,-73.58781,CA
45.41117,P,6094817,PPLC,,,0,71,,"['gorad atava', 'otava', 'otavo', 'otawa', 'ottaba', 'ottahua', 'ottava', 'ottavae', 'ottawa', 'yow', 'atawa', 'atoya', 'attava', 'awtawa', 'otava', 'otawa', 'ottava', 'wo tai hua', 'xxttawa', '\x9faa¬²±', 'οττάβα', 'οτταβα', 'горад атава', 'отава', 'оттавæ', 'оттава', 'օտտավա', 'אוטווה', 'אטאווא', 'أوتاوا', 'ئۆتاوا', 'اتاوا', 'اوتآوآ', 'اوٹاوا', 'اٹاوہ', 'ओटावा', 'অটোয়া', 'ਓਟਾਵਾ', 'ଓଟାୱା', 'ஒட்டாவா', 'ಆಟ್ಟಾವಾ', 'ഓട്ടവ', 'ออตตาวา', 'ཨོ་ཏ་ཝ།', 'အော့တဝမြို့', 'ოტავა', 'ኦታዋ', 'ᎠᏔᏩ', 'ᐊᑐᕚ/atavaa', 'オタワ', '渥太華', '오타와']",Ottawa,6094817,Ottawa,08,,812129,-75.69812,CA
45.44868,P,6107325,PPL,06,,0,45,,"['poent kler', 'bu wan ka li', 'bwynt klyr', 'pwynt-klr', 'поент клер', 'بوينت كلير', 'پوئنت-کلر', '布彎卡利']",Pointe-Claire,6107325,Pointe-Claire,10,,30161,-73.81669,CA
