region,org_id,alternatenames,pdb_org_id,state,ix_id,url,pch_id,geo_id,city,iata,prefixes,latitude,pdb_id,country,longitude,name,address,sources,zipcode
Europe,223,[],223,,1118,https://www.ficix.fi/,,658225,Helsinki,,"{'ipv4': [], 'ipv6': ['2001:7f8:7:1::/64']}",,2853,FI,,FICIX 2 (Helsinki) IPv6 MTU 9000,"Radiokatu 5Uutiskatu 5, Televisiokatu 2",['pdb'],00240
Europe,223,"['FICIX 3 (Oulu)', 'FICIX 3 Oulu']",223,Northern Ostrobothnia,283,http://www.ficix.fi/,1515,643492,Oulu,,"{'ipv4': ['193.110.225.0/24'], 'ipv6': ['2001:7f8:7:c::/64', '2001:7f8:7:2::/64']}",65.05000,492,FI,25.46670,Finnish Communication and Internet Exchange Oulu,Torikatu 18,"['pch', 'pdb']",90100
Europe,223,[],223,Northern Ostrobothnia,1119,http://www.ficix.fi/,,643492,Oulu,,"{'ipv4': [], 'ipv6': ['2001:7f8:7:2::/64']}",,2904,FI,,FICIX 3 (Oulu) IPv6 MTU 9000,Torikatu 18,['pdb'],90100
Europe,,[],,,984,https://www.ficix.fi/,,660158,Espoo,,"{'ipv4': ['193.110.226.0/24', '193.110.227.32/27'], 'ipv6': ['2001:7f8:7:a::/64', '2001:7f8:7::/64', '2001:7f8:7:3::/64']}",60.21000,,FI,24.66000,FICIX Espoo,,['he'],
Europe,,[],,,1245,http://www.ficix.fi/,,643492,Oulu,,"{'ipv4': ['193.110.225.0/24', '193.110.227.96/27'], 'ipv6': ['2001:7f8:7:c::/64', '2001:7f8:7:2::/64', '2001:7f8:7:5::/64']}",65.05000,,FI,25.46670,FICIX Oulu,,['he'],
North America,,[],,Orlando,743,,2211,4164138,Miami,"MIA, MIA","{'ipv4': ['206.41.108.0/24'], 'ipv6': ['2001:504:40:108::/64']}",25.83000,,US,-80.29000,FL-IX - The Florida Internet Exchange / Community IX - Florida,,['pch'],
North America,9553,['Fargo-Moorhead Internet Exchange'],9553,North Dakota,1394,https://fmix.net,,5059163,,,"{'ipv4': ['149.112.24.0/24'], 'ipv6': ['2001:504:114::/64']}",,3573,US,,FMIX,,"['he', 'pdb']",
Europe,31822,['France Network Community Internet Exchange'],31822,Ile de France,1821,https://www.fnc-ix.net/,,,,,"{'ipv4': ['193.201.149.128/26'], 'ipv6': ['2001:7f8:52::/64']}",,4311,FR,,FNC-IX,,"['he', 'pdb']",
North America,30540,['First Nations Internet Exchange'],30540,BC,1425,http://fnix.ca,,6173331,Vancouver,,"{'ipv4': ['149.112.22.0/24'], 'ipv6': ['2001:504:112::/116']}",,3650,CA,,FNIX,,"['he', 'pdb']",
Asia Pacific,32614,"['Formosa Open eXchange', 'FOX']",32614,,1629,https://www.fox.net.tw/en,,,,,"{'ipv4': ['211.73.84.0/23'], 'ipv6': ['2001:e10:5c00:21::/112']}",,4006,TW,,FOX-TW,,"['he', 'pdb']",
Europe,18644,['FR-IX'],18644,,280,http://www.fr-ix.fr,1658,2988507,Paris,,"{'ipv4': ['91.216.67.0/24'], 'ipv6': ['2001:7f8:59:0:75::/96']}",48.80000,410,FR,2.33000,FR-IX 75,,"['pdb', 'he', 'pch']",
North America,36689,['Fremont Metro Internet Exchange'],36689,,1445,https://www.fremix.exchange,,,,,"{'ipv4': ['149.112.29.0/24'], 'ipv6': ['2001:504:125:e0::/64', '2602:fba1:9ff::/64']}",,3685,US,,FREMIX,,"['he', 'pdb']",
Europe,14702,[],14702,Vestfold og Telemark,1196,http://fsix.no,,3140390,Sandefjord,,"{'ipv4': ['185.1.174.0/24'], 'ipv6': ['2001:7f8:f7::/64']}",59.172097,3157,NO,10.208795,FSIX,Klinestadmoen 10,"['he', 'pdb']",3241
Asia Pacific,22923,['Fantasy Sky Shanghai Internet eXchange'],22923,,1120,https://fsix.tutu.green/,,1796236,Shanghai,,"{'ipv4': [], 'ipv6': ['2402:e380:142:1::/64']}",,3093,CN,,FSIX Shanghai,,"['he', 'pdb']",
Latin America,20885,['FURB IX'],20885,Santa Catarina,987,https://ix.furb.br/,2125,3469968,Blumenau,,"{'ipv4': ['200.135.14.128/26'], 'ipv6': ['fdef:44ad:f2b0:7f59::/64']}",,2784,BR,,FURB Internet Exchange,"Rua Antônio da Veiga, 140","['pdb', 'he', 'pch']",89030903
North America,35102,['Free Virtual Internet Exchange'],35102,,1755,https://fvixp.ssmidge.xyz,,6077243,Montreal,,"{'ipv4': [], 'ipv6': ['2a06:9f84:1900:1::/64', '2a07:54c1:8fff::/64']}",45.47000,4196,CA,-73.75000,FVIXP,,"['he', 'pdb']",
Asia-Pacific,25423,[],25423,,1121,http://www.taf.org.fj,2316,2198148,Suva,,"{'ipv4': ['103.147.194.0/23'], 'ipv6': []}",-18.13000,3085,FJ,178.42999,Fiji-IXP,,"['pdb', 'he', 'pch']",
Europe,32153,[],32153,,1479,https://hoster.ua,,703448,,,"{'ipv4': ['193.222.52.0/24'], 'ipv6': ['2001:67c:2b8c:a00::/64']}",,3791,UA,,Filanco-IX,,['pdb'],
Europe,,[],,,282,,69,658225,Helsinki,,"{'ipv4': ['193.110.224.0/24'], 'ipv6': ['2001:7f8:7:1::/64', '2001:7f8:7:b::/64']}",60.17000,,FI,25.00000,Finnish Communication and Internet Exchange Helsinki,,['pch'],
North America,14386,"['FL-IX - The Florida Internet Exchange / Community IX - Florida', 'FL-IX']",14386,,1178,http://www.communityix.org/index.php/about-fl-ix/,1845,,,,"{'ipv4': ['206.41.108.0/24'], 'ipv6': ['2001:504:40:108::/64']}",,954,US,,Florida Internet Exchange / Community IX - Florida,,"['pdb', 'he', 'pch']",
Europe,20785,['Fog Internet Exchange Point'],20785,,1480,https://fogixp.org,2314,,,ACH2,"{'ipv4': ['185.1.147.0/24'], 'ipv6': ['2001:7f8:ca:1::/64']}",,3756,,,FogIXP,,"['pdb', 'he', 'pch']",
Europe,752,[],752,North of France,1630,https://www.franceix.net/en/pops-en/france-ix-lille-en,,,,,"{'ipv4': ['185.1.144.0/24'], 'ipv6': ['2001:7f8:54:8::/64']}",,4005,FR,,France-IX Lille,,"['he', 'pdb']",
Europe,752,['FranceIX Marseille'],752,,284,https://www.franceix.net/en/france-ix-marseille/,1656,2995469,Marseille,MRS,"{'ipv4': ['37.49.232.0/24'], 'ipv6': ['2001:7f8:54:5::/64']}",,880,FR,,France-IX Marseille,,"['pdb', 'he', 'pch']",
Europe,752,"['France-IX', 'FranceIX Paris']",752,,285,https://www.franceix.net/en/pops-en/france-ix-paris,1124,,,CDG,"{'ipv4': ['37.49.236.0/22'], 'ipv6': ['2001:7f8:54::/64']}",,359,FR,,France-IX Paris,,"['pdb', 'he', 'pch']",
Europe,752,[],752,,1711,https://www.franceix.net/en/pops-en/franceix-toulouse,,2972315,Toulouse,,"{'ipv4': ['91.213.236.0/24'], 'ipv6': ['2001:7f8:54:7::/64']}",,4162,FR,,France-IX Toulouse,131 chemin du Sang de Serp,"['he', 'pdb']",31200
Europe,3041,"['FIXO Internet Exchange Oslo', 'FIXO']",3041,,287,http://www.fixo.no,767,3143244,Oslo,,"{'ipv4': ['91.198.176.0/24'], 'ipv6': ['2001:7f8:41::/48']}",,453,NO,,Free Internet eXchange Oslo,,"['pdb', 'he', 'pch']",
Europe,7476,[],7476,,1395,https://free-ix.net/,,,,,"{'ipv4': ['185.1.205.0/24'], 'ipv6': ['2001:7f8:111:42::/64']}",,3570,CH,,Free-IX,,"['he', 'pdb']",
North America,19672,['FCIX'],19672,,874,http://fcix.net/,2047,,,,"{'ipv4': ['206.80.238.0/24'], 'ipv6': ['2001:504:91::/64']}",,2163,US,,Fremont Cabal Internet Exchange,,"['pdb', 'he', 'pch']",
Europe,,[],,,289,,629,2988507,Paris,,"{'ipv4': [], 'ipv6': ['2001:7f8:25:1::/128']}",48.80000,,FR,2.33000,French National Internet Exchange IPv6,,['pch'],
Europe,,[],,,290,,508,2751792,Leeuwarden,,"{'ipv4': [], 'ipv6': []}",53.22000,,NL,5.57000,Friese Internet Exchange,,['pch'],
Europe,,[],,,291,,1132,3165072,Udine,,"{'ipv4': ['82.193.63.0/24'], 'ipv6': []}",46.03000,,IT,13.18000,Friuli Venezia Giulia Internet Exchange,,['pch'],
Asia-Pacific,,[],,,1756,https://www.garuda-ix.com/,,1642911,Jakarta,,"{'ipv4': ['103.87.68.144/28'], 'ipv6': ['2a12:dd47:d300:d400::/64', '2a12:dd47:d300::/64', '2a12:dd47:d300:aa::/64', '2a12:dd47:d300:ab::/64']}",-6.17444,,ID,106.82944,GARUDA-IX,,['he'],
Europe,16260,['Global Internet Exchange & Peering Network'],16260,,293,http://www.ge-cix.net/,,,,,"{'ipv4': ['80.94.94.0/23'], 'ipv6': ['2a06:2340::/64', '2a06:2340:94::/64']}",,1094,,,GE-CIX,,['pdb'],
Europe,22736,['GIBIR Internet Exchange'],22736,,1426,https://ix.gibir.net.tr,,,,,"{'ipv4': ['185.1.221.0/24'], 'ipv6': ['2001:7f8:11d::/64']}",,3659,,,GIBIRIX,,"['he', 'pdb']",
Asia Pacific,1836,['Globe Internet Exchange'],1836,,294,http://www.globe.com.ph/business,,1703417,,,"{'ipv4': ['45.114.21.0/24'], 'ipv6': ['2001:fe1:a518:3920::/64']}",,317,PH,,GIX,,['pdb'],
Asia Pacific,,[],,,1713,http://www.globe.com.ph/business,,1703417,Makati City,,"{'ipv4': ['194.165.32.0/24', '45.114.21.0/24'], 'ipv6': ['2001:fe1:a518:3920::/64']}",,,PH,,GIX,,['he'],
Asia-Pacific,1836,['Globe Internet Exchange Cebu'],1836,,1427,http://www.globe.com.ph/business,,1717512,Cebu,,"{'ipv4': ['45.114.22.0/24'], 'ipv6': []}",10.32000,3589,PH,123.75000,GIX Cebu,,['pdb'],
Africa,,[],,,1015,http://www.gixa.org.gh,,2306104,Accra,,"{'ipv4': ['196.201.2.0/24', '196.49.14.0/24'], 'ipv6': ['2001:43f8:ae0::/48', '2001:43f8:ae1::/48']}",5.60000,,GH,-0.17000,GIXA,,['he'],
Europe,1214,['Government of Latvia Internet Exchange'],1214,,1481,https://glv-ix.lv/customer/details,,456172,,,"{'ipv4': ['185.1.236.0/24'], 'ipv6': ['2001:7f8:126::/64']}",,3750,LV,,GLV-IX,,"['he', 'pdb']",
Europe,,[],,,1684,http://www.gn-ix.net/,,2755251,Groningen,,"{'ipv4': ['193.111.172.0/24'], 'ipv6': ['2001:7f8:31::/64']}",53.13000,,NL,6.58000,GN-IX,,['he'],
Africa,14612,['Goma Internet eXchange'],14612,,1428,http://www.ispa-drc.cd/,,,,,"{'ipv4': ['196.60.78.0/24', '196.49.76.0/23'], 'ipv6': []}",,3633,,,GOMIX,,"['he', 'pdb']",
Asia Pacific,16928,['Guam Open Research & Education Exchange'],16928,,877,https://gorex.uog.edu,,4038718,Tumon,,"{'ipv4': ['192.35.145.0/24'], 'ipv6': ['2604:8ac0::/32']}",,2116,GU,,GOREX,,"['he', 'pdb']",
North America,18562,['Global Peering Managed Services Provider'],18562,,298,http://gpiex.net/,,,,,"{'ipv4': ['23.156.192.0/24', '142.202.116.0/22'], 'ipv6': ['2604:8440::/32']}",,2050,US,,GPIEX,,"['he', 'pdb']",
Asia Pacific,24623,['GPM INTERNET EXCHANGE'],24623,,1794,https://gpmix.id/,,,,,"{'ipv4': ['103.161.135.0/24'], 'ipv6': ['2400:d680:12:34::/64']}",,4257,ID,,GPMIX,,"['he', 'pdb']",
Europe,1904,"['Greek Internet Exchange - Athens', 'GR-IX Athens']",1904,Attiki,316,http://www.gr-ix.gr/,94,264371,Athens,ATH,"{'ipv4': ['176.126.38.0/25'], 'ipv6': ['2001:7f8:ce::/64', '2001:7f8:6e::/64']}",37.90000,347,GR,23.70000,GR-IX::Athens,,"['pdb', 'he', 'pch']",
Europe,1904,"['Greek Internet Exchange - Thessaloniki', 'GR-IX Thessaloniki']",1904,Athens,936,http://www.gr-ix.gr/,2065,734077,Thessaloniki,,"{'ipv4': ['185.1.123.0/24'], 'ipv6': ['2001:7f8:ce::/48']}",,2386,GR,,GR-IX::Thessaloniki,Pontou 56,"['pdb', 'he', 'pch']",54628
North America,13833,['Grenada Internet Exchange Point'],13833,,299,http://ix.gd,,3579925,St. George's,,"{'ipv4': ['206.126.244.0/26'], 'ipv6': ['2001:504:35::/64']}",,1790,GD,,GREX,,"['he', 'pdb']",
North America,4012,['Greater Toronto International Internet Exchange'],4012,,300,http://www.iixnetworx.net/peer/our-ixps/gtiix/,,6167865,Toronto,,"{'ipv4': ['206.123.0.0/24'], 'ipv6': ['2001:504:21::/64']}",43.67000,506,CA,-79.40000,GTIIX,,"['he', 'pdb']",
Latin America,,[],,,1397,http://www.ixp.gt,,3598132,Guatemala,,"{'ipv4': ['168.234.77.0/24', '168.234.79.0/24', '45.68.5.0/24'], 'ipv6': ['2801:12:e800:5::/64']}",14.58000,,GT,-90.52000,GTIX,,['he'],
,12533,['Guyanix'],12533,,301,https://www.renater.fr/guyanix?lang=fr,1792,,,,"{'ipv4': ['194.57.235.0/24'], 'ipv6': []}",,1134,,,GUYANIX,,"['pdb', 'he', 'pch']",
Africa,17265,"['Gabon Internet eXchange', 'GABIX']",17265,Estuaire,292,https://www.gabix.ga,1887,2399697,Libreville,LBV,"{'ipv4': ['196.223.39.0/24'], 'ipv6': ['2001:43f8:1160::/64']}",,1776,GA,,Gabon Internet Exchange,,"['pdb', 'he', 'pch']",13831
Europe,35289,[],35289,Italy,1757,https://www.ge-dix.net/,,3176219,,,"{'ipv4': ['185.0.18.0/24'], 'ipv6': ['2001:7f8:144::/64']}",,4172,IT,,Ge-DIX,,"['he', 'pdb']",
Asia Pacific,27251,[],27251,,1356,http://ix.geeknetworks.com.au,,1667905,Taoyuan,,"{'ipv4': [], 'ipv6': ['2a0e:aa07:e019:1::/64']}",,3447,TW,,GeekIX Taoyuan,,['pdb'],
Asia Pacific,27251,"['Geek Networks Exchange Taiwan Taoyuan', 'GeekIX Taoyuan']",27251,,1246,http://ix.geeknetworks.com.au,,1667905,Taoyuan,,"{'ipv4': [], 'ipv6': ['2a0e:aa07:e019::/64']}",,3285,TW,,GeekIX Taoyuan (Jumbo),,"['he', 'pdb']",
Europe,,[],,,304,,1933,611717,Tbilisi,,"{'ipv4': [], 'ipv6': []}",41.68000,,GE,44.95000,Georgian Internet Exchange Point,,['pch'],
Asia Pacific,20881,[],20881,,1822,https://getafix.ph,,1715348,Davao,,"{'ipv4': ['103.125.245.0/24'], 'ipv6': ['2401:fdc0:0:2::/64']}",7.056101,4327,PH,125.546787,GetaFIX Davao,Globe Building CUlas Mc Arthur Highway,"['he', 'pdb']",8000
Asia-Pacific,20881,['GetaFIX Cebu'],20881,,1398,https://getafix.ph,2307,,,,"{'ipv4': ['116.89.244.0/24'], 'ipv6': ['2401:fdc0:0:1::/64']}",,3558,PH,,GetaFIX- Cebu,,"['pdb', 'he', 'pch']",
Asia-Pacific,20881,"['GetaFIX', 'GetaFIX Manila']",20881,,908,https://getafix.ph/,2061,,,MNL2,"{'ipv4': ['103.104.19.0/24'], 'ipv6': ['2401:fdc0::/64']}",,2345,PH,,GetaFIX- Manila,,"['pdb', 'he', 'pch']",
Africa,14923,"['GIXA', 'Ghana Internet Exchange Association']",14923,Greater Accra,305,http://www.gixa.org.gh,93,2306104,Accra,ACC,"{'ipv4': ['196.201.2.0/24'], 'ipv6': ['2001:43f8:ae0::/48']}",,694,GH,,Ghana Internet Exchange,,"['pdb', 'pch']",233302
North America,21966,[],21966,,1074,https://gigix.org,2170,4744870,Ashburn,,"{'ipv4': ['206.83.8.192/27'], 'ipv6': ['2602:fed2:ff1::/64']}",39.02000,2783,US,-77.46000,Gig IX Ashburn,,"['pdb', 'he', 'pch']",
Europe,,[],,,1570,http://giganet.ua/en,,703448,Kyiv,,"{'ipv4': [], 'ipv6': []}",50.51482,,UA,30.52102,GigaNET IXN,,['he'],
Europe,7437,"['Giganet IXN Odesa', 'Odessa Internet Exchange', 'Giganet IXN Odesa local exchange']",7437,,593,http://giganet.ua/en,933,,,,"{'ipv4': ['194.107.117.0/24'], 'ipv6': ['2001:7f8:6c:3::/64']}",,2915,,,GigaNET Odessa local exchange,,"['pdb', 'he', 'pch']",
Europe,1232,"['GigaPix', 'GIGAbit Portuguese Internet eXchange - LAN 1', 'GigaPIX - LAN 1']",1232,Lisbon,309,http://www.gigapix.pt,186,2267057,Lisbon,LIS,"{'ipv4': ['193.136.250.0/24', '193.136.251.0/26'], 'ipv6': ['2001:7f8:a:1::/64', '2001:7f8:a:2::/64']}",38.73000,72,PT,-9.15000,Gigabit Portuguese Internet Exchange Point,,"['pch', 'he', 'pdb']",
Europe,1232,['GIGAbit Portuguese Internet eXchange - LAN 2'],1232,,1125,http://www.gigapix.pt,,,,,"{'ipv4': ['193.136.251.0/26'], 'ipv6': ['2001:7f8:a:2::/64']}",,2849,PT,,GigaPIX - LAN 2,,['pdb'],
Europe,1232,"['GigaPix OPorto', 'GIGAbit Portuguese Internet eXchange OPorto', 'GigaPIX - Oporto']",1232,Porto,308,http://www.gigapix.pt,187,2735943,Porto,,"{'ipv4': ['193.136.251.96/27'], 'ipv6': ['2001:7f8:a:11::/64']}",,368,PT,,Gigabit Portuguese Internet Exchange Point Porto,Rua Dr.Roberto FriasFaculdade de Engenharia da Universidade do Porto,"['pdb', 'he', 'pch']",4200-465
Europe,7437,[],7437,,1758,http://giganet.ua/en,,2925533,Frankfurt,,"{'ipv4': ['185.1.85.0/24', '185.1.66.0/25'], 'ipv6': ['2001:7f8:6c:68::/64']}",,4233,DE,,Giganet IXN Frankfurt,Kleyerstrasse 90,"['he', 'pdb']",60326
Europe,7437,['Giganet IXN Kharkiv local exchange'],7437,,1122,http://giganet.ua/en,,,,,"{'ipv4': ['185.1.84.0/24'], 'ipv6': ['2001:7f8:6c:2::/64']}",,2916,,,Giganet IXN Kharkіv,,['pdb'],
Europe,7437,['Ukrainian Backbone Networks'],7437,Lvivska Oblast,1571,https://giganet.ua/uk,,702550,Lviv,,"{'ipv4': ['185.1.66.0/24'], 'ipv6': []}",,3871,UA,,Giganet IXN Lviv,"Akademika Sakharova Vulytsia, 42Lviv",['pdb'],79012
Europe,7437,['GigaNET Warsaw local exchange'],7437,,1124,http://giganet.ua/en,,,,,"{'ipv4': ['185.1.196.0/24'], 'ipv6': ['2001:7f8:6c:4::/64']}",,2918,,,Giganet IXN Warsaw,,"['he', 'pdb']",
Europe,7437,['Ukrainian Backbone Networks'],7437,,1572,https://giganet.ua/en,,687700,,,"{'ipv4': ['185.1.194.0/24'], 'ipv6': []}",,3868,UA,,Giganet IXN Zaporizhia,,"['he', 'pdb']",
Europe,7437,"['Giganet IXN', 'Giganet Internet exchange network']",7437,,310,http://giganet.ua/en,1588,,,KBP,"{'ipv4': ['185.1.62.0/23'], 'ipv6': ['2001:7f8:6c::/64']}",,655,,,Giganet Internet Exchange,,"['pdb', 'pch']",
North America,365,[],365,,1357,https://globalpeerexchange.com/home,,,,,"{'ipv4': ['64.4.197.0/24'], 'ipv6': []}",,3476,,,Global Peer Exchange,,"['he', 'pdb']",
Europe,1524,['GlobalNet'],1524,,311,https://www.gblnet.net,,,,,"{'ipv4': ['109.239.136.0/23'], 'ipv6': ['2001:b28:3ff::/64']}",,1088,,,Global-IX,,"['he', 'pdb']",
Europe,20785,[],20785,,1759,http://globalixp.org,,2657896,Zurich,,"{'ipv4': ['185.0.30.0/24'], 'ipv6': ['2001:7f8:11c:1::/64']}",47.48000,4200,CH,8.53000,GlobalIXP,,"['he', 'pdb']",
Africa,,[],,,1573,,1910,216281,Goma,,"{'ipv4': ['196.60.78.0/24'], 'ipv6': []}",-1.65868,,CD,29.17309,Goma Internet Exchange,,['pch'],
Europe,319,['GIX Gothenburg'],319,,312,http://www.gix.se,864,2711537,Gothenburg,,"{'ipv4': ['194.165.32.0/24'], 'ipv6': []}",,146,SE,,Gothenburg Internet Exchange,Slakthusgatan 5D,"['pdb', 'pch']",41502
Europe,,[],,,313,http://www.grax.at/,,2778067,Graz,,"{'ipv4': ['193.105.214.0/24'], 'ipv6': ['2001:7f8:71::/64']}",47.07030,,AT,15.43890,GraX,,['he'],
North America,10627,['Grand Rapids Internet Exchange'],10627,,1795,https://www.grr-ix.com,,4994358,"Grand Rapids, MI",,"{'ipv4': ['199.181.158.0/23'], 'ipv6': ['2001:504:131::/64']}",,4260,US,,Grand Rapids Internet Exchange (GRR-iX),,"['he', 'pdb']",
Europe,2811,"['Grazer Internet eXchange', 'GraX']",2811,,314,http://www.grax.at/,14,2778067,Graz,,"{'ipv4': ['193.105.214.0/24'], 'ipv6': ['2001:7f8:71::/128']}",,430,AT,,Grazer Internet Exchange,Neufeldweg 162,"['pdb', 'pch']",8041
North America,32724,['GPC Missouri'],32724,MO,1714,https://greatplains.io,2328,4400860,North Kansas City,,"{'ipv4': ['185.0.19.0/24'], 'ipv6': ['2001:7f8:2:1::/64']}",,4097,US,,Great Plains Connect,1530 Swift St,"['pdb', 'he', 'pch']",64116
North America,7202,['GCIIX'],7202,IL,315,http://www.gciix.net,1555,4887398,Chicago,,"{'ipv4': ['206.123.30.0/24'], 'ipv6': ['2001:504:22:30::/64']}",,640,US,,Greater Chicago International Internet Exchange,350 E Cermak Rd.,"['pdb', 'he', 'pch']",60616-1568
Latin America,,[],,,317,,1297,,St. Georges,GND,"{'ipv4': ['206.126.244.0/24'], 'ipv6': ['2001:504:35::/64']}",12.05363,,GD,-61.74995,Grenada Internet Exchange,,['pch'],
Europe,,[],,,318,http://grenoblix.net/,1373,3014728,Grenoble,,"{'ipv4': ['77.95.71.0/24', '77.95.68.0/24'], 'ipv6': ['2001:7f8:47:38::/64']}",45.19000,,FR,5.72000,GrenoblIX,,"['he', 'pch']",
Europe,,[],,,319,,163,2755251,Groningen,,"{'ipv4': ['193.111.172.0/24'], 'ipv6': ['2001:7f8:31::/48']}",53.13000,,NL,6.58000,Groningen-IX,,['pch'],
Europe,1840,['GrunIX'],1840,,1247,http://www.grunix.net/,,2755251,Groningen,,"{'ipv4': ['185.1.190.0/24', '5.22.252.192/27'], 'ipv6': ['2001:7f8:104::/64']}",,3288,NL,,Grunix,Zernikelaan 16,"['he', 'pdb']",9747 AA
Europe,19507,[],19507,NH,1631,https://grunn-ix.nl/,,,,,"{'ipv4': ['185.1.255.0/24'], 'ipv6': ['2001:7f8:12f::/64', '2001:7f8:12f:1::/64']}",,3968,NL,,Grunn-IX,,"['he', 'pdb']",
,3212,['GU-IX'],3212,,320,http://www.gu-ix.net,1267,,,,"{'ipv4': ['202.128.12.0/26'], 'ipv6': []}",,463,,,Guam Internet Exchange,,"['pdb', 'he', 'pch']",
Latin America,35704,['GTIX'],35704,Guatemala,1201,http://www.ixp.gt,2232,3598132,,GUA,"{'ipv4': ['45.68.5.0/24'], 'ipv6': ['2801:12:e800:5::/64']}",,3182,GT,,Guatemala Internet Traffic Exchange Point,,"['pdb', 'pch']",
Europe,23617,['Gavlix'],23617,,1046,http://www.gavlix.se,2143,2712414,Gävle,,"{'ipv4': ['185.1.79.0/24'], 'ipv6': ['2001:7f8:aa::/116']}",60.72000,2663,SE,17.17000,Gävle Internet Exchange,,"['pdb', 'he', 'pch']",
Asia-Pacific,,[],,,323,https://www.hkix.net/,,1819729,Hong Kong,,"{'ipv4': ['123.255.88.0/21', '202.40.160.0/23'], 'ipv6': ['2001:7fa:0:1::/64']}",22.33000,,CN,114.18000,HKIX,,['he'],
North America,25053,['Houston Internet Exchange'],25053,,1127,http://www.houix.net,,,,,"{'ipv4': ['206.83.136.0/24'], 'ipv6': ['2001:504:9e::/64']}",,2835,US,,HOUIX,,"['he', 'pdb']",
North America,20853,['Hawaii Pacific Teleport IX-1'],20853,HI,1199,http://www.hawaiiteleport.com,,,,,"{'ipv4': ['69.88.2.0/24', '69.88.9.0/24'], 'ipv6': []}",,3148,US,,HPT1-IX,,"['he', 'pdb']",
Asia-Pacific,28299,['HackerSpace Networking - Oceania'],28299,,1322,https://www.hackerspace.net.au,,2147714,Sydney,,"{'ipv4': [], 'ipv6': []}",-33.95000,3414,AU,151.17999,HSIX-APAC,,['pdb'],
Asia-Pacific,28299,"['HackerSpace Networking - Sydney, NSW']",28299,,1323,https://www.hackerspace.net.au,,2147714,Sydney,,"{'ipv4': [], 'ipv6': []}",-33.95000,3410,AU,151.17999,HSIX-NSW,,['pdb'],
Asia-Pacific,28299,"['HackerSpace Networking - Auckland, NZ']",28299,,1324,https://www.hackerspace.net.au,,2193733,Auckland,,"{'ipv4': [], 'ipv6': []}",-37.02000,3408,NZ,174.80000,HSIX-NZ,,['pdb'],
Asia-Pacific,28299,"['HackerSpace Networking - Brisbane, QLD']",28299,,1325,https://www.hackerspace.net.au,,2174003,Brisbane,,"{'ipv4': [], 'ipv6': []}",-27.38000,3409,AU,153.10001,HSIX-QLD,,['pdb'],
Asia-Pacific,28299,"['HackerSpace Networking - Adelaide, SA']",28299,,1326,https://www.hackerspace.net.au,,2078025,Adelaide,,"{'ipv4': [], 'ipv6': []}",-34.93000,3413,AU,138.52000,HSIX-SA,,['pdb'],
Asia-Pacific,28299,"['HackerSpace Networking - Melbourne, VIC']",28299,,1327,https://www.hackerspace.net.au,,2158177,Melbourne,,"{'ipv4': [], 'ipv6': []}",-37.82000,3411,AU,144.97000,HSIX-VIC,,['pdb'],
Asia-Pacific,28299,"['HackerSpace Networking - Perth, WA']",28299,,1328,https://www.hackerspace.net.au,,2063523,Perth,,"{'ipv4': [], 'ipv6': []}",-31.93000,3412,AU,115.95000,HSIX-WA,,['pdb'],
Asia-Pacific,9076,"['HT Networks Co., Ltd.']",9076,,324,http://www.htnetworks.com.kh/,,1821306,Phnom Penh,,"{'ipv4': ['218.100.71.0/24'], 'ipv6': ['2403:1600::/64']}",11.55000,854,KH,104.85000,HTN-IX,,"['he', 'pdb']",
North America,20871,['HFXIX'],20871,NS,326,http://www.aixp.ca,1693,,,YHZ,"{'ipv4': ['206.130.15.0/24'], 'ipv6': ['2001:504:37:10::/64']}",,906,CA,,Halifax Internet Exchange,,"['pdb', 'he', 'pch']",
Asia-Pacific,727,['HIX-NZ'],727,,327,"['http://www.nzix.net/hix.html', 'http://wix.nzix.net/hix.html']",1264,2190324,Hamilton,,"{'ipv4': ['218.100.56.0/24'], 'ipv6': ['2001:7fa:3::/48', '2001:7fa:3:b0df::/64']}",-37.76692,1836,NZ,175.28687,Hamilton Internet Exchange,,"['pdb', 'he', 'pch']",
Europe,,[],,,1358,https://ix.hamro.com,,2759794,Amsterdam,,"{'ipv4': ['151.80.170.112/28', '152.89.170.112/28', '104.167.214.128/28'], 'ipv6': ['2a0e:b107:f21::/64', '2a0e:b107:f22::/64']}",52.30000,,NL,4.77000,Hamro IX,,['he'],
Europe,27961,"['Hamro Internet eXchange', 'HamroIX-Amsterdam']",27961,,1310,https://ix.hamro.com,2272,2759794,Amsterdam,,"{'ipv4': ['104.167.214.128/28'], 'ipv6': ['2a0e:b107:f21::/64']}",52.30000,3393,NL,4.77000,Hamro Internet Exchange - Amsterdam,,"['pdb', 'pch']",
Europe,27961,['HamroIX-Rome'],27961,Lazio,1359,https://ix.hamro.net,2273,,,,"{'ipv4': ['104.167.214.144/28'], 'ipv6': ['2a0e:b107:f22::/64']}",,3430,IT,,Hamro Internet Exchange - Rome,,"['pdb', 'pch']",
Africa,23125,"['Harare IX', 'Harare Internet eXchange Point']",23125,,328,http://www.hix.org.zw/,1993,890299,Harare,HRE,"{'ipv4': ['196.60.44.0/24'], 'ipv6': ['2001:43f8:310::/64']}",-17.83000,2617,ZW,31.02000,Harare Internet Exchange,,"['pdb', 'pch']",
