zipcode,longitude,pdb_org_id,address,country,city,pdb_fac_id,name,num_ixs,state,fac_id,sources,clli,geo_id,latitude,alternatenames
20147,-77.47841,8592,44060 Digital Loudoun PlazaBuilding K,US,Ashburn,4754,Digital Realty IAD (44060 Digital Loudoun),1,Va,1850,['pdb'],,4744870,39.001795,[]
20147,-77.459831,8592,44490 Chilum Place,US,Ashburn,4755,Digital Realty IAD (44490 Chilum),2,Va,1851,['pdb'],,4744870,39.020901,[]
20147,-77.459125,8592,44520 Hastings Drive,US,Ashburn,4756,Digital Realty IAD (44520 Hastings),1,Va,1852,['pdb'],,4744870,39.020372,[]
20147,-77.465676,8592,21625 Gresham Drive,US,Ashburn,4757,Digital Realty IAD (21625 Gresham),2,Va,1853,['pdb'],,4744870,39.017522,[]
20147,-77.466327,8592,21745 Sir Timothy Drive,US,Ashburn,4758,Digital Realty IAD (21745 Sir Timothy),2,Va,1854,['pdb'],,4744870,39.014286,[]
L3 8ET,-2.971513,14113,68-76 Kempston St,GB,Liverpool,4762,DC02 - The Tapestry,4,Merseyside,932,['pdb'],,2644210,53.410527,[]
28202,-80.835538,8592,113 North Myers Street,US,Charlotte,4770,Digital Realty CLT (113 N Myers St),1,NC,1912,['pdb'],,4460243,35.221885,[]
07014,-74.125188,8592,2 Peekay Drive,US,Clifton,4773,Digital Realty EWR (2 Peekay),3,NJ,933,['pdb'],,5096699,40.830886,[]
76018,24.707108,18820,"Sichovuh Striltciv str. 16, app.1A",UA,Ivano-Frankivsk,4780,IF-IX,1,Ivano-Frankivsk,934,['pdb'],,707471,48.919545,[]
192019,30.401316,17040,Sedova 11B,RU,St. Petersburg,4782,Data-Center IMAQLIQ,6,,935,['pdb'],,498817,59.899711,[]
627485,103.701519,10173,8 Sunview Drive,SG,Singapore,4788,Telin-3,1,,936,['pdb'],,1880252,1.316745,[]
65936,8.585565,8592,Wilhelm-Fay-Straße 24,DE,Frankfurt,4796,Digital Realty Frankfurt FRA29-32,2,Hessia,937,['pdb'],,2925533,50.127174,[]
1209,121.022368,18866,"VITRO Makati DC Building, 222 Nicanor Garcia St., Barangay Bel-Air",PH,Makati City,4809,ePLDT VITRO Makati 2,4,,938,['pdb'],,1703417,14.564484,[]
1600,121.068242,18866,"IDC Building . Danny Floro St.cor C.P Garcia Avenue , Bagong Ilog",PH,Pasig City,4810,ePLDT VITRO Pasig,3,,939,['pdb'],,7290466,14.569766,[]
60165-082,-38.481912,9942,"Avenida da Abolição, 4140 - Mucuripe",BR,Fortaleza,4816,Mob Telecom Fortaleza,2,CE,940,['pdb'],,3399415,-3.724437,[]
02231,25.120764,12713,J. Tiškevičiaus g. 72,LT,Vilnius,4826,Data Center DATAINN,1,,941,['pdb'],,593116,54.611719,[]
11-7503,35.562222,14522,Berytech Technology Pole - ESIB - BeirutMar Roukoz,LB,Beirut,4833,Berytech Technological Pole,1,,942,['pdb'],,276781,33.864976,[]
3043,144.875694,7093,75 Sharps Rd,AU,Tullamarine,4843,NEXTDC M2,1,Victoria,943,['pdb'],,2145921,-37.708029,[]
11120,100.521613,2386,200 Moo 4 7th fl. Jasmine International Tower Chaengwattana road PakkretJasTel Data Center 200 หมู่ 4 7th fl. อาคารจัสมินอินเตอร์เนชั่นแนล  ตำบล ปากเกร็ด อำเภอ ปากเกร็ด นนทบุรี 11120,TH,Nonthaburi,4852,JasTel Data Center,1,,944,['pdb'],,1608133,13.905154,[]
5656 AG,5.458918,4570,High Tech Campus 53,NL,Eindhoven,4856,NorthC Eindhoven 1,1,Noord-Brabant,945,['pdb'],,2756253,51.407417,[]
3088 GG,4.449031,4570,Anthony Fokkerweg 40,NL,Rotterdam,4857,NorthC Rotterdam Waalhaven,2,Zuid-Holland,946,['pdb'],,2747891,51.875343,[]
28022,-3.574684,77,"Calle Yecora, 4",ES,Madrid,4882,Global Switch Madrid,2,,947,['pdb'],,3117735,40.447968,[]
220226,22.670286,19109,Calea Tg. Jiului 35,RO,Drobeta Turnu Severin,4921,DROBETA DATACENTER,1,Mehedinti,1410,['pdb'],DTSRO,678817,44.643943,[]
04425,12.473685,11700,Leipziger Str.116 b,DE,Taucha,4924,Datacenter Leipzig - envia TEL GmbH,1,Saxony,1645,['pdb'],,2823836,51.373023,[]
20170,-77.380442,365,510 Huntmar Park Dr,US,Herndon,4966,Cogent Herndon,1,VA,1317,['pdb'],,4763793,38.962883,[]
EC2A 4NW,-0.08416,9411,Telephone House69-77 Paul Street,GB,London,4974,Epsilon Global Hubs London,2,,948,['pdb'],,2643743,51.525318,[]
L-1882,6.109837,19224,"12, impasse Drosbach",LU,Luxembourg,4984,European Data Hub Drosbach DC (DDC),1,,949,['pdb'],,2960316,49.579747,[]
78065-345,-56.102861,8641,Av. Isaac Póvoas 901 sala 201,BR,Cuiabá,4987,PIX Titânia,1,MT,950,['pdb'],,3465038,-15.594931,[]
28273,-80.93693,519,"8910 Lenox Pointe Drive, Suite A",US,Charlotte,4998,Flexential - Charlotte/South (CLT1/2/3),1,NC,951,['pdb'],,4460243,35.135366,[]
28262,-80.766017,519,10105 David Taylor Dr,US,Charlotte,4999,Flexential - Charlotte/North (CLT4/5),2,NC,952,['pdb'],,4460243,35.329674,[]
27560,-78.829017,519,"5150 McCrimmon Parkway Suite 419,",US,Morrisville,5007,Flexential - Raleigh (RAL01/02/03),1,NC,953,['pdb'],,4480285,35.84984,[]
,39.597553,17852,Mombasa RoadMiritini,KE,Mombasa,5019,icolo.io Mombasa One (MBA1),2,Changamwe,954,['pdb'],,186301,-4.007796,[]
11051,96.129043,19251,"Building 17, Ground FloorMICT Park, University Campus",MM,Hlaing,5031,"True IDC, Yangon, Myanmar",1,Yangon,955,['pdb'],,,16.850614,[]
8952,8.438646,4602,Unterrohrstrasse 4,CH,Schlieren,5040,greenDatacenter Zurich/Schlieren,1,ZH,1950,['pdb'],,2658724,47.403303,[]
556741,103.860775,9411,"New Tech Park, 151 Lorong Chuan",SG,Singapore,5052,Epsilon Global Hubs Singapore,3,,956,['pdb'],,1880252,1.352088,[]
Chai Wan,114.246512,9411,399 Chai Wan Rd,HK,Hong Kong,5053,Epsilon Global Hubs Hong Kong,1,,957,['pdb'],,1819729,22.266098,[]
78467,9.16158,19427,Max-Stromeyer-Straße 21-29,DE,Konstanz,5078,Datacenter Stadtwerk Konstanz,1,,1222,['pdb'],,2885679,47.67585,[]
97501,-122.880416,19441,739 Welch Street,US,Medford,5084,Data Center West Medford,1,OR,1646,['pdb'],,5740099,42.332451,[]
87102,-106.652284,14515,505 Marquette Ave NW,US,Albuquerque,5092,H5 Data Centers Albuquerque,1,NM,1724,['pdb'],,5454711,35.088555,[]
2341,3.588328,33294,Chief Chuks Ikokwu StreetEti-Osa,NG,Lagos,5094,MainOne MDXi Lagos,2,,958,['pdb'],,2332459,6.449602,[]
33179,-80.191391,8735,475 NE 185th St,US,Miami,5111,EdgeConneX Miami (EDCMIA02),1,FL,1647,['pdb'],,4164138,25.945524,[]
04469,-68.66674,17116,5752 Neville Hall,US,Orono,5113,University of Maine - Neville Telecom Colo,1,ME,959,['pdb'],ORONMEAGN02,4974313,44.901994,[]
88085-150,-48.593722,30098,"Avenida Patrício Caldeira de Andrada, 1286",BR,Florianópolis,5129,BR.Digital Florianópolis (FNS1),1,SC,960,['pdb'],,3463237,-27.60075,[]
71736-205,-47.914375,30098,SIBS - QD.2 - CJ. E LOTE02,BR,Brasília,5130,BR.Digital Brasília (BSA2),1,,961,['pdb'],,3469058,-15.708703,[]
80220-320,-49.259599,30098,"Rua Professor Rubens Elke Braga, 107",BR,Curitiba,5131,BR.Digital Curitiba (CTA1),1,PR,962,['pdb'],,3464975,-25.459035,[]
04565-001,-46.694609,30098,"Rua Flórida, 1738 / 2o andar",BR,São Paulo,5132,BR.Digital São Paulo (SPO1),1,SP,1411,['pdb'],,3448439,-23.607136,[]
60411-220,-38.528399,30098,"Rua Dr. Ratisbona, 75",BR,Fortaleza,5133,BR.Digital Fortaleza (FLA1),1,CE,963,['pdb'],,3399415,-3.752937,[]
41820-020,-38.453709,30098,"Av. Tancredo Neves, 1632",BR,Salvador,5134,BR.Digital Salvador (SDR1),1,BA,964,['pdb'],,3450554,-12.983643,[]
20210-030,-43.204366,30098,"Av. Pres. Vargas, 3131 / 12o andar",BR,Rio de Janeiro,5135,BR.Digital Rio de Janeiro (RJO1),1,RJ,965,['pdb'],,3451190,-22.909934,[]
191186,30.317676,19532,"embankment river Moyka, 61",RU,St. Petersburg,5137,BONCH-IT,4,Russian Federation,966,['pdb'],,498817,59.934875,[]
85286,-111.886948,8592,2121 South Price Road,US,Chandler,5138,Digital Realty PHX (2121 S Price Rd),1,Az,1648,['pdb'],,5289282,33.27485,[]
61922-120,-38.611253,7838,"TV. Francisco Marrocos Portela, 1161 Sl. 01, Alto Alegre I",BR,Maracanaú,5140,Ascenty FTZ1 - Fortaleza,2,,967,['pdb'],,3395473,-3.830803,[]
13831,9.393191,17265,Angondje,GA,Libreville,5145,GABIX POP ACE,1,Estuaire,968,['pdb'],,2399697,0.522265,[]
13831,,17265,Boulevard Triomphale,GA,Libreville,5146,GABIX POP CT-1,1,Estuaire,969,['pdb'],,2399697,,[]
720011,,17448,"93, Ogonbaeva st.",KG,Bishkek,5148,KG-IX Bishkek,1,,970,['pdb'],,1528675,,[]
20166,,13077,44874 Moran Road,US,Sterling,5151,QTS Ashburn (IAD2),2,VA,971,['pdb'],,4787534,,[]
60862-515,-38.539102,18207,"Av. Presidente Costa e Silva, 4677",BR,Fortaleza,5176,Eletronet - Fortaleza,1,Ceará,972,['pdb'],,3399415,-3.826032,[]
98168,-122.293712,19123,12201 Tukwila International Blvd,US,Tukwila,5183,WowRack,3,WA,973,['pdb'],,5814043,47.49312,[]
20147,-96.822079,8592,44274 Round Table Plaza,US,Ashburn,5187,Digital Realty IAD (44274 Round Table),2,Va,974,['pdb'],,4744870,32.958748,[]
20000,,19614,2 Rue Lakarari,MA,Casablanca,5195,N+ONE DATACENTERS,1,,1190,['pdb'],,2553604,,[]
75013,-96.657906,7625,840 Allen Commerce Parkway,US,Allen,5197,CyrusOne Dallas (Allen),1,TX,1855,['pdb'],,4670300,33.137525,[]
58030-040,-34.856902,2243,"Av. São Paulo, 1223",BR,João Pessoa,5210,HostDime JPA Brazil DataCenter,1,,975,['pdb'],,3397277,-7.117382,[]
4009,,1150,Cycas Lane,AU,Eagle Farm,5221,iseek Eagle Farm,1,,976,['pdb'],,2167978,,[]
01202-000,-46.811305,12216,Av. Ceci 1850Tamboré,BR,Barueri,5226,Scala Data Centers SGRUTB01,2,São Paulo,977,['pdb'],,3470353,-23.49497,[]
20941-140,-43.221504,7015,"Rua José Eugenio, 29 - São Cristovão",BR,Rio de Janeiro,5227,Datacenter UFINET BRASIL (Novo Teleporto),1,Rio de Janeiro,978,['pdb'],,3451190,-22.908312,[]
H4B 3A2,-73.632047,2520,"7001, Rue Saint-Jacques",CA,Montreal,5229,eStruxture MTL-2,1,Quebec,1590,['pdb'],MTRLPQM2,6077243,45.457686,[]
J4B 5H3,-73.426622,2520,"1350, Rue Nobel",CA,Boucherville,5230,eStruxture MTL-3,1,Quebec,1591,['pdb'],MTRLPQM3,5906267,45.56699,[]
500081,,581,CFC-1Software Units Layout - Madhapur,IN,Hyderabad,5236,TATA Communications VSB Hyderabad,2,,979,['pdb'],,1269843,,[]
22783-415,-44.537674,1745,Estrada dos Bandeirantes 12742,BR,Rio de Janeiro,5254,Durand Pix - Globenet RJ,2,SP,980,['pdb'],,,-23.003748,[]
58030-330,-34.85349,8938,"Av. Piauí, 207 Bairro dos Estados",BR,João Pessoa,5258,PIX ANID - João Pessoa,1,Paraíba,981,['pdb'],,3397277,-7.117801,[]
58416-195,,8938,"R.  Ferroviária S/N , Quarenta",BR,Campina Grande,5259,PIX ANID - Campina Grande,1,Paraíba,982,['pdb'],,3403642,,[]
86010-000,-51.161235,8841,Rua Prof. João Candido 555,BR,Londrina,5260,Internet by Sercomtel S.A.,1,Paraná,983,['pdb'],,3458449,-23.313586,[]
77388,-95.459024,19036,2626 Spring Cypress Road,US,Spring,5268,TRG Datacenters,3,TX,1318,['pdb'],,4733624,30.065987,[]
63102,-90.195238,882,900 Walnut Street,US,St. Louis,5270,TierPoint St. Louis - Walnut,1,MO,1951,['pdb'],,4407066,38.625536,[]
93510-360,-51.129226,9404,"Rua Gomes Portinho, 17",BR,Novo Hamburgo,5273,Leovin Internet - Novo Hamburgo,1,Rio Grande do Sul,984,['pdb'],,3456068,-29.686585,[]
6199 AE,5.781152,19759,Amerikalaan 35,NL,Maastricht,5276,ENGIE Cofely (Maastricht-Airport),1,,1494,['pdb'],,2751283,50.928065,[]
13010-050,-47.057493,2374,"Rua Conceição, 233 - Sala 2713",BR,Campinas,5277,FasterNet Campinas,1,SP,985,['pdb'],,3467865,-22.904245,[]
8340519,-70.848318,2,"Avenida los Vientos, 20239Ciudad de los Valles",CL,Santiago,5295,Equinix ST1/ST2 - Santiago,2,,986,['pdb'],,3871336,-33.448022,[]
8340518,-70.655821,19802,Av. Libertador Bernardo O’Higgins 1409,CL,Santiago,5301,entel - CNT (torre entel),2,RM,987,['pdb'],,3871336,-33.444436,[]
181-0013,,18350,"NTT DATA Mitaka Bldg EAST5-1-34, Shimorenjyaku, Mitaka-shi",JP,Tokyo,5302,NTT DATA Mitaka DataCenter EAST,1,,988,['pdb'],,1850147,,[]
60182-330,-38.458008,3168,Rua Raimundo Esteves 333Praia do Futuro,BR,Fortaleza,5304,Globenet Fortaleza CLS,2,CE,989,['pdb'],,3399415,-3.734787,[]
88040900,-48.519641,7146,Universidade Federal de Santa CatarinaCampus Universitário - Trindade - PoP-SC/RNP,BR,Florianópolis,5327,RNP/POP-SC,1,Santa Catarina,990,['pdb'],,3463237,-27.600595,[]
77032,-95.36435,2,1515 Aldine Meadows Road,US,Houston,5334,Equinix HO1 - Houston,1,TX,991,['pdb'],,4699066,29.9358,[]
87020-900,-51.939992,10130,"Av. Colombo, 5790bloco P03-NPD",BR,Maringá,5340,Universidade Estadual de Maringá,1,Paraná,992,['pdb'],,3457671,-23.404718,[]
4159,5.763059,8294,Hodneveien 240,NO,Rennesøy,5343,DC1-Stavanger,1,,1191,['pdb'],,,59.072683,[]
50070-040,-34.890139,10399,"Rua da Soledade, 293 | Boa Vista Recife - PERua Domingos José Martins, 75 Sl. 102 Recife - PE",BR,RECIFE,5345,SMART NETWORKS,1,PERNAMBUCO,993,['pdb'],,3390760,-8.057746,[]
65074115,-44.241686,14143,"Av Daniel de La Touche, Edifício Mocelin Tower, 1 Andar",BR,São Luis,5349,Wiki Telecom,1,Maranhao,994,['pdb'],,3388368,-2.507399,[]
15015-050,-49.382787,8123,"Rua Jorge Tibiriça, 2728 - 10º Andar",BR,São José do Rio Preto,5350,IFTNET Telecom,1,São Paulo,995,['pdb'],,3448639,-20.809693,[]
15047,-77.021441,1273,114 Golondrinas,PE,San Isidro Lima,5354,"IPTP, San Isidro, Lima, Peru",2,Metropolitan Municipality of Lima,996,['pdb'],,,-12.099418,[]
76344,8.428385,11109,Gebäude 441Hermann-von-Helmholtz-Platz 1,DE,Eggenstein-Leopoldshafen,5355,Scientific Computing Center - KIT CN,1,Baden-Württemberg,1192,['pdb'],,2933101,49.091741,[]
76131,8.416388,11109,Straße am Forum 2,DE,Karlsruhe,5357,KIT-Bibliothek Süd,1,Baden-Württemberg,1193,['pdb'],,2892794,49.011213,[]
0000,-70.599568,14704,El Bosque Sur 90Las Condes,CL,Santiago,5360,IFX Santiago,1,RM,997,['pdb'],,3871336,-33.418421,[]
51381,7.020473,19800,Dornierstr. 10,DE,Leverkusen,5362,Datacenter One LEV1,1,Nordrhein-Westfalen,998,['pdb'],,2878234,51.058074,[]
20109,-77.547069,8959,11680 Hayden Road,US,Manassas,5373,Iron Mountain Data Center - Manassas (VA-1),2,VA,999,['pdb'],,4771401,38.778046,[]
22775-020,,31448,"Rua Vargem Grande, 100 - Jacarepaguá(em frente ao Hospital Sarah Kubitschek)",BR,Rio de Janeiro,5375,Elea RJO1 - Rio de Janeiro,2,RJ,1000,['pdb'],,3451190,,[]
24036,9.590141,17543,Via San Clemente 53,IT,Ponte San Pietro,5381,Aruba IT3 - Milan PSP,2,BG,1001,['pdb'],,3170218,45.706417,[]
04.756-010,-46.717418,9545,Rua José Abrantes 186,BR,São Paulo,5386,DC MATRIX INTERNET S.A,1,São Paulo,1319,['pdb'],,3448439,-23.646549,[]
1119NR,4.772861,19952,Capronilaan 2,NL,Schiphol-Rijk,5426,maincubes AMS01,3,,1320,['pdb'],,2747542,52.282192,[]
63067,8.74229,23079,Goethering 29,DE,Offenbach,5427,maincubes FRA01,4,,1002,['pdb'],,2857807,50.1093,[]
60607,-87.640153,16352,840 S. Canal Street,US,Chicago,5434,Serverfarm CH1 Chicago,1,IL,1223,['pdb'],,4887398,41.870905,[]
59064-520,-35.213605,2130,"Rua Sen. Jose Ferreira de Souza, 1916 Candelaria",BR,Natal,5453,Cabo Telecom - Natal,1,RN,1003,['pdb'],,3394023,-5.837437,[]
3241,10.208795,14702,Klinestadmoen 10,NO,Sandefjord,5463,Terrahost K10 Sandefjord,1,Vestfold og Telemark,1004,['pdb'],,3140390,59.172097,[]
20191-3415,-77.371495,34,12369 Sunrise Valley Dr,US,Reston,5467,CoreSite - Reston (VA3),2,VA,1224,['pdb'],RSTNVA31,4781530,38.948941,[]
71000,18.397755,20221,"Zmaja od Bosne 8, objekat 33",BA,Sarajevo,5476,UTIC/ University of Sarajevo,1,,1443,['pdb'],,3191281,43.857761,[]
010000,71.436144,16055,Kuishi Dina 16,KZ,Astana,5509,KAZ-GOV-IX,1,Astana,1005,['pdb'],,1526273,51.118427,[]
03641444,,19495,3rd Fl Younis BldgSami Solh,LB,Beirut,5514,LBIX Data Center,1,,1006,['pdb'],,276781,,[]
0598,10.834971,8545,Hans Møller Gasmanns vei 9,NO,Oslo,5518,Bulk Oslo Internet Exchange - OS-IX,4,,1007,['pdb'],,3143244,59.938433,[]
4715,7.889861,8545,Stølevegen 39,NO,Øvrebø,5520,Bulk Norway Data Center Campus - N01,2,,1008,['pdb'],,3143021,58.257573,[]
20010-020,-43.176818,8873,Rua São Jose 90,BR,Rio de Janeiro,5533,Mundivox do Brasil,1,RJ,1412,['pdb'],,3451190,-22.906079,[]
164 40,17.949268,6613,Torshamnsgatan 48,SE,Kista,5544,Obe Kista Gate,8,,1009,['pdb'],,2700791,59.40984,[]
522002,80.593028,19691,"Plot No. 86&88Housing Board, Nallapadu",IN,Guntur,5546,Fastcom DC Facility - 1,1,Andhra Pradesh,1010,['pdb'],,1270668,16.535323,[]
201301,77.376152,10364,"H223, Sector 63",IN,Noida,5554,Netmagic Noida,3,Uttar Pradesh,1011,['pdb'],,7279746,28.624843,[]
K2K 0G7,-75.910181,6812,390 March RoadSuite 108,CA,Ottawa,5555,PureColo Datacentre Ottawa,1,Ontario,1012,['pdb'],,6094817,45.340247,[]
1000,21.409796,19667,"""Rugjer Boshkovikj"" 16P.O. Box 393",MK,Skopje,5574,Faculty of Computer Science and Engineering,1,,1013,['pdb'],,785842,42.004837,[]
1000,21.428031,19667,blvd. Goce Delcev 9,MK,Skopje,5575,Ss. Cyril and Methodius University - Rectorate,1,,1014,['pdb'],,785842,41.992641,[]
80300,103.771729,21175,"Level 16, Menara MSC Cyberport,5, Jalan Bukit Meldrum, Tanjung Puteri",MY,Johor Bahru,5582,Open DC JB1 - Menara MSC Cyberport,3,Johor,1015,['pdb'],,1732752,1.462955,[]
T2P 3G2,-114.068889,15261,330 - 840 7th Ave SW,CA,Calgary,5592,Arrow Calgary DC1,1,AB,1016,['pdb'],,5913490,51.046944,[]
32202,-81.662322,20597,421 W Church St.,US,Jacksonville,5617,JAX NAP,1,FL,1017,['pdb'],JCVLFLJB,4160021,30.331375,[]
60271,112.74282,20755,"Gedung Intiland, Jl. Panglima Sudirman No.101-103Embong Kaliasin, Genteng",ID,Surabaya,5642,Omadata Data Center,2,Jawa Timur,1018,['pdb'],,1625822,-7.273023,[]
79250,103.598682,329,Iskandar Puteri Core Data Centre,MY,Iskandar Puteri,5643,"TM ONE IPDC, Johore",1,Johore Bahru,1019,['pdb'],,,1.435272,[]
63000,,329,Lingkaran Teknokrat Timur,MY,Cyberjaya,5655,"TM ONE KVDC, Cyberjaya",1,Selangor,1020,['pdb'],,6930887,,[]
12760,106.832834,20752,"Jl. Duren Tiga Raya No.7HDuren Tiga, Pancoran",ID,Jakarta Selatan,5657,IDC 3D,5,DKI Jakarta,1021,['pdb'],,,-6.253714,[]
29461,104.057849,20752,Sumatera Cytech Building 4th Fl.Jl. Engku Putri Street Kav. 1,ID,Batam,5658,IDC Batam,1,Kepulauan Riau,1022,['pdb'],,6295587,1.130877,[]
90113,119.414281,20752,Gedung Menara Bosowa 6th Fl.Jl. Jenderal Sudirman No.5,ID,Makassar,5659,IDC Makassar,,Sulawesi Selatan,1725,['pdb'],,1622786,-5.134783,[]
CH,8.478915,4257,Hinterbergstrasse 28,CH,Steinhausen,5664,DATAWIRE ZG01,1,Zug,1023,['pdb'],,2658483,47.187361,[]
35510,-1.627098,4810,2 Rue du Clos Courtel,FR,Cesson-Sévigné,5670,TDF ProxiCenter Rennes Cesson,1,France,1024,['pdb'],,3027767,48.124785,[]
10500,100.515704,6947,"72, Charoenkrung Road,Si Phraya (Sub-district), Bang-rak (District)",TH,Bangkok,5673,NT Bangrak Tower,4,,1025,['pdb'],,1609350,13.725487,[]
11000,100.516202,6947,"299 Tiwanon Road, Bangkasor,Mueang Nonthaburi District,",TH,Nonthaburi,5674,NT Nonthaburi Telecommunication Center,1,,1026,['pdb'],,1608133,13.86645,[]
97150,,20753,Galisbay,MF,Marigot,5675,GCN Galisbay,1,,1375,['pdb'],,3578851,,[]
114,121.576784,8554,"No. 37  Lane 188, Ruiguang Rd. Nei-hu Dist.",TW,Taipei,5678,Chief HD Building Taipei,2,TW,1321,['pdb'],,1668341,25.074213,[]
73127,-97.649302,19739,"7725 W Reno Ave, Ste #304",US,Oklahoma City,5693,RACK59 Data Center,1,OK,1726,['pdb'],OKCYOKWE,4544349,35.466482,[]
D24 E180,-6.41635,117,4029 Kingswood RoadCitywest Business Campus,IE,Dublin,5708,BT Citywest Data Centre,2,,1027,['pdb'],,2964574,53.294646,[]
V5T 1M4,-123.103739,2520,55 East 7th Ave,CA,Vancouver,5712,eStruxture VAN-1,2,British-Columbia,1413,['pdb'],VANCBCV1,6173331,49.264902,[]
,18.477196,20800,"108 De Waal RdElfindale, Diep River",ZA,Cape Town,5716,"Africa Data Centres, Cape Town CPT1",2,Western Cape,1028,['pdb'],,3369157,-34.037364,[]
,28.118946,20800,401 Old Pretoria Main RoadHalfway House,ZA,Midrand,5719,"Africa Data Centres, Johannesburg JHB1",2,Gauteng,1029,['pdb'],,1105776,-26.010556,[]
9056,9.447772,20841,Forren 8,CH,Gais,5736,Rechenzentrum Ostschweiz,1,AR,1030,['pdb'],,2660681,47.357522,[]
89030903,-49.079004,20885,"Rua Antônio da Veiga, 140",BR,Blumenau,5744,FURB-IX Datacenter,1,Santa Catarina,1031,['pdb'],,3469968,-26.905736,[]
96707,-158.08691,20853,91340 Farrington Highway,US,Kapolei,5745,Hawaii Pacific Teleport,1,HI,1032,['pdb'],,6957263,21.334443,[]
6004,115.877175,2,3 Tully Rd,AU,East Perth,5755,Equinix PE1 - Perth,,WA,1034,['pdb'],,8335007,-31.949601,[]
11001,89.650988,20974,Thimphu TechparkWangchuktaba,BT,Thimphu,5806,Thimphu Techpark,1,Thimphu,1035,['pdb'],TTPL,1252416,27.427781,[]
4116,121.017899,16825,"ZDRC TechnoHub Center Purificacion Street, Brgy 115600 South Superhighway corner, Arellano St, Makati, 1235 Metro Manila",PH,Carmona,5817,Total Information Management Corp. Carmona,4,Cavite,1036,['pdb'],,1717087,14.55664,[]
656000,,12666,"Anatoliya 136V St53.332231, 83.776005",RU,Barnaul,5818,Milecom Barnaul,1,,1037,['pdb'],,1510853,,[]
12354,46.64639,18283,King Abdullah Branch RdAl Raed,SA,Riyadh,5819,KACST Building 44,1,,1038,['pdb'],,108410,24.71805,[]
115230,37.620877,1718,"Elektrolitnyy Proyezd, 3, stroenie 1",RU,Moscow,5820,DataHouse Moscow,1,Moscow,1039,['pdb'],,524901,55.673646,[]
100-0004,139.766439,14724,Otemachi Place West TowerOtemachi 2-3-1 Chiyoda-ku,JP,Tokyo,5850,Otemachi Place West Tower (BBTower Shin-Otemachi),3,,1040,['pdb'],,1850147,35.686676,[]
12710,106.823452,491,"Jalan Kuningan Barat No.8  NTT building, Kuningan Barat, Mampang Prapatan, Kota Jakarta (inside Cyber Area)",ID,Jakarta,5865,NTT Jakarta 2 Data Center (JKT2),6,Jakarta,1041,['pdb'],,1642911,-6.237998,[]
1592,,4938,8 Asen Yordanov blvd.,BG,Sofia,5875,TELEPOINT Sofia East,2,,1042,['pdb'],,727011,,[]
10614,24.709027,11713,Sõle 25,EE,Tallinn,5879,CITIC Telecom CPC Datacenter Tallinn,2,,1043,['pdb'],,588409,59.437102,[]
57052,-35.736342,20368,61 R. Antenor Marinho de Melo,BR,Maceió,5883,Acesso10 Datacenter Maceio,1,State of Alagoas,1044,['pdb'],,3395981,-9.628538,[]
10144,7.671782,118,"Via Livorno, 60",IT,Turin,5887,COLT Datacenter Turin,1,,1045,['pdb'],,3165524,45.088155,[]
4006,153.03407,2,54-58 Alfred StreetFortitude Valley,AU,Brisbane,5922,Equinix BR1 - Brisbane (formerly Metronode Brisbane 1),1,QLD,1046,['pdb'],,2174003,-27.455185,[]
97015004,-53.808063,11060,Dr. Bozzano 1293Av. Fernando Ferrari 1282,BR,Santa Maria,5927,Avato DC01-SMA,1,Rio Grande do sul,1047,['pdb'],,3450083,-29.686757,[]
07719,-74.052962,21319,1410 Wall Church Rd.,US,Wall,5945,NJFX,2,NJ,1048,['pdb'],WLTPNJ44,,40.16059,[]
E2L2B2,-66.062245,21351,75 Prince William Street,CA,Saint John,5965,Cirrus9,1,New Brunswick,1049,['pdb'],,6138517,45.271917,[]
000000,21.319733,18122,"Arad,Str 6.Vanatori nr 51",RO,Arad,5979,CobraNET Arad,1,Arad,1050,['pdb'],ARADRO,686254,46.199254,[]
000000,21.319003,18122,"Arad,str Decebal nr 2-4",RO,Arad,5980,CobraNET Main Datacenter,1,Arad,1322,['pdb'],ARADRO,686254,46.174168,[]
200621,23.835249,22102,Bd. Decebal nr. 85,RO,Craiova,5982,Tier Datacenter,,jud. Dolj,1051,['pdb'],,680332,44.316567,[]
400489,23.594142,21379,Str. Republicii nr. 107,RO,Cluj-Napoca,5983,Compania de Informatica Aplicata,1,jud. Cluj,1052,['pdb'],,681290,46.757258,[]
300223,21.22892,22082,Bd. Vasile Parvan 2,RO,Timisoara,5986,Universitatea Politehnica Timisoara,1,jud. Timis,1053,['pdb'],,665087,45.747175,[]
