clli,num_ixs,latitude,zipcode,sources,longitude,pdb_org_id,country,fac_id,pdb_fac_id,alternatenames,address,geo_id,name,state,city
,1,24.71805,12354,['pdb'],46.64639,18283,SA,1038,5819,[],King Abdullah Branch RdAl Raed,108410,KACST Building 44,,Riyadh
,1,55.673646,115230,['pdb'],37.620877,1718,RU,1039,5820,[],"Elektrolitnyy Proyezd, 3, stroenie 1",524901,DataHouse Moscow,Moscow,Moscow
,2,35.686676,100-0004,['pdb'],139.766439,14724,JP,1040,5850,[],Otemachi Place West TowerOtemachi 2-3-1 Chiyoda-ku,1850147,Otemachi Place West Tower (BBTower Shin-Otemachi),,Tokyo
,6,-6.237998,12710,['pdb'],106.823452,491,ID,1041,5865,[],"Jalan Kuningan Barat No.8  NTT building, Kuningan Barat, Mampang Prapatan, Kota Jakarta (inside Cyber Area)",1642911,NTT Jakarta 2 Data Center (JKT2),Jakarta,Jakarta
,2,,1592,['pdb'],,4938,BG,1042,5875,[],8 Asen Yordanov blvd.,727011,TELEPOINT Sofia East,,Sofia
,2,59.437102,10614,['pdb'],24.709027,11713,EE,1043,5879,[],Sõle 25,588409,CITIC Telecom CPC Datacenter Tallinn,,Tallinn
,1,-9.628538,57052,['pdb'],-35.736342,20368,BR,1044,5883,[],61 R. Antenor Marinho de Melo,3395981,Acesso10 Datacenter Maceio,State of Alagoas,Maceió
,1,45.088155,10144,['pdb'],7.671782,118,IT,1045,5887,[],"Via Livorno, 60",3165524,COLT Datacenter Turin,,Turin
,1,-27.455185,4006,['pdb'],153.03407,2,AU,1046,5922,[],54-58 Alfred StreetFortitude Valley,2174003,Equinix BR1 - Brisbane (formerly Metronode Brisbane 1),QLD,Brisbane
,1,-29.686757,97015004,['pdb'],-53.808063,11060,BR,1047,5927,[],Dr. Bozzano 1293Av. Fernando Ferrari 1282,3450083,Avato DC01-SMA,Rio Grande do sul,Santa Maria
WLTPNJ44,2,40.16059,07719,['pdb'],-74.052962,21319,US,1048,5945,[],1410 Wall Church Rd.,,NJFX,NJ,Wall
,1,45.271917,E2L2B2,['pdb'],-66.062245,21351,CA,1049,5965,[],75 Prince William Street,6138517,Cirrus9,New Brunswick,Saint John
ARADRO,1,46.199254,000000,['pdb'],21.319733,18122,RO,1050,5979,[],"Arad,Str 6.Vanatori nr 51",686254,CobraNET Arad,Arad,Arad
ARADRO,1,46.174168,000000,['pdb'],21.319003,18122,RO,1322,5980,[],"Arad,str Decebal nr 2-4",686254,CobraNET Main Datacenter,Arad,Arad
,,44.316567,200621,['pdb'],23.835249,22102,RO,1051,5982,[],Bd. Decebal nr. 85,680332,Tier Datacenter,jud. Dolj,Craiova
,1,46.757258,400489,['pdb'],23.594142,21379,RO,1052,5983,[],Str. Republicii nr. 107,681290,Compania de Informatica Aplicata,jud. Cluj,Cluj-Napoca
,1,45.747175,300223,['pdb'],21.22892,22082,RO,1053,5986,[],Bd. Vasile Parvan 2,665087,Universitatea Politehnica Timisoara,jud. Timis,Timisoara
,2,38.157745,90044,['pdb'],13.195175,21436,IT,1054,5987,[],"SS 113, Via Bivio Foresta, 113",2525350,Open Hub Med,Palermo,Carini
,1,47.144244,700154,['pdb'],27.603334,21390,RO,1055,5990,[],Strada Atelierului 3,675810,Top Telecom,,Iași
,1,8.983551,,['pdb'],-79.521681,17378,PA,1495,5998,[],"Urbanización Obarrio, Avenida Ricardo ArangoEdificio Victoria Plaza, 1er Nivel",3703443,Ufinet Panamá,,Panamá
,2,29.429369,78205,['pdb'],-98.486791,14515,US,1056,6011,[],100 Taylor St,4726206,H5 Data Centers San Antonio,TX,San Antonio
,1,51.695715,5145 RA,['pdb'],5.037861,6063,NL,1057,6024,[],Gragtmansstraat 1B,2745123,Dataplace Brabant,Noord-Brabant,Waalwijk
,2,52.122761,3737 BE,['pdb'],5.143087,6063,NL,1058,6025,[],Koningin Wilhelminaweg 471,2755302,Dataplace Utrecht,Utrecht,Groenekan
,2,51.988021,6824 BV,['pdb'],5.932863,6063,NL,1059,6026,[],Tivolilaan 251,2759661,Dataplace Arnhem,Gelderland,Arnhem
,2,52.226759,02-001,['pdb'],20.999259,8735,PL,1060,6031,[],Al. Jerozolimskie 91,756135,EdgeConneX Warsaw (EDCWAW01),,Warsaw
,4,59.283454,127 39,['pdb'],17.925825,21488,SE,1061,6044,[],Stensätravägen 13,2678127,Conapto Stockholm Syd (Sätra),,Skärholmen
,4,59.448549,192 54,['pdb'],17.956782,21488,SE,1062,6045,[],Bäckvägen 18,2675408,Conapto Stockholm Nord (Sollentuna),,Sollentuna
,1,40.717729,10013,['pdb'],-74.008306,3534,US,1063,6084,[],60 Hudson StreetSuite 1215,5128581,NYI NY2 (60 Hudson Street),NY,New York
,2,47.500881,8400,['pdb'],8.720745,21624,CH,1064,6087,[],Paulstrasse 12,2657970,AXA Data Center,Zürich,Winterthur
,1,-23.417925,87020035,['pdb'],-51.935422,8800,BR,1065,6119,[],"Av Advogado Horácio Raccanello Filho, 5570",3457671,VSX - Maringá - PIX IX-MGF,Paraná,Maringá
,,16.422679,522503,['pdb'],80.576885,21722,IN,1066,6139,[],"First Floor, NRT Tech Park",1263797,XConnect Amaravati IDC,Andhra Pradesh,Mangalagiri
VANCBC,3,49.284697,V6B 4N6,['pdb'],-123.111935,2520,CA,1067,6171,[],555 W Hastings St21N,6173331,eStruxture VAN-2,British Columbia,Vancouver
,1,21.018462,10000,['pdb'],105.850707,17299,VN,1592,6218,[],"18 Nguyen Du Street - Ha Noi - VietNamTan Thuan EPZ, Tan Thuan Dong Ward, District 7",1566083,VNIX-HCM,,Ho Chi Minh
,3,-12.094823,33,['pdb'],-76.973532,35201,PE,1194,6248,[],Av. Manuel Olguin N° 395,3928245,Cirion Lima,Lima,Santiago de Surco
,,38.908613,22182,['pdb'],-77.220473,23015,US,1068,6273,[],7990 Quantum Drive,4791160,Element Critical Northern Virginia VA1,VA,Vienna
,1,38.039974,15125,['pdb'],23.802314,21297,GR,1856,6277,[],"Leoforos Kifisias 44, Marousi",264371,Lancom Athens DC,,Athens
,1,40.633371,54623,['pdb'],22.943482,21297,GR,1857,6278,[],Vasileos Irakliou 40,734077,Lancom Thessaloniki DC,,Thessaloniki
,2,-36.942191,2013,['pdb'],174.869687,10232,NZ,1069,6289,[],42 Business ParadeSouth East Tamaki,2193733,IBM Auckland,,Auckland
,,50.855455,1200,['pdb'],4.444711,35738,BE,1070,6300,[],Woluwedal 102,2783476,Woluwedal 102,,Sint-Lambrechts-Woluwe
,1,,071400,['pdb'],,22092,KZ,1071,6306,[],Ilyashev str 47/2,1519422,KazNIC,VKO,Semey
,1,13.591247,10540,['pdb'],100.818738,22089,TH,1789,6320,[],29/29 Bang Na-TratBang Sao Thong,1606590,"True IDC - East Bangna, Thailand",,Samut Prakan
,2,13.736351,10250,['pdb'],100.622433,22089,TH,1225,6321,[],"52 True Tower 2, Phatthanakan RdSuan Luang",1609350,"True IDC - Midtown Pattanakarn, Thailand",,Bangkok
,2,13.765529,10310,['pdb'],100.570072,22089,TH,1226,6322,[],10310 Ratchadaphisek Rd,1609350,"True IDC - Midtown Ratchada, Thailand",Bangkok,Bangkok
,3,,11120,['pdb'],,22089,TH,1072,6323,[],"47/553-554, 557-558 Moo3, Bangkok Land BuildingPopular 3 Road, Banmai, Pakkred",1608133,"True IDC - North Muang Thong, Thailand",,Nonthaburi
,1,33.452061,85008,['pdb'],-111.977263,8959,US,1649,6346,[],4802 East Van Buren Street,5308655,Iron Mountain Data Center - Phoenix (AZP-2),AZ,Phoenix
,1,1.375775,554502,['pdb'],103.871462,8959,SG,1913,6348,[],1 Serangoon North Ave 6,1880252,Iron Mountain Data Center - Singapore (SIN-1),,Singapore
ALLEMN47,1,43.633435,56007,['pdb'],-93.383825,22147,US,1073,6352,[],1202 W 9th St,5016024,SFN MN-Albert Lea,MN,Albert Lea
,1,50.931579,3500,['pdb'],5.30465,4889,BE,1727,6367,[],Veldstraat 101,2796491,Hasselt DC1,,Hasselt
,1,46.771099,400095,['pdb'],23.593616,20633,RO,1414,6393,[],Iuliu Maniu 23,681290,Starnet Media Cluj-Napoca,Cluj,Cluj-Napoca
,2,42.679361,1574,['pdb'],23.366812,22278,BG,1074,6414,[],blvd. Shipchenski Prohod 63,727011,S3 Company Ltd.,Sofia,Sofia
,1,-27.578018,4113,['pdb'],153.096127,22285,AU,1075,6415,[],19 McKechnie Drive,2167651,Interactive Brisbane,QLD,Eight Mile Plains
WNPJMB,1,49.893904,R3B 2C3,['pdb'],-97.14578,12675,CA,1376,6432,[],355 Portage AvenueSuite 825,6183235,LES.NET YWG4,MB,Winnipeg
MH1,1,-23.580004,04013-050,['pdb'],-46.641081,20484,BR,1323,6434,[],"Rua Eduardo Martinelli, 100Vila Mariana",3448439,Latitude.sh MH1,SP,Sao Paulo
,4,-1.352247,,['pdb'],36.756779,17852,KE,1076,6448,[],"Catholic University East Africa Campus, Langata South RdKaren",184745,icolo.io Nairobi One (NBO1),Nairobi,Nairobi
,1,49.693556,L-6922,['pdb'],6.327622,905,LU,1077,6450,[],Parc Audiovisuel et des Télécommunications,2960774,EBRC Resilience Center Luxembourg East,,Betzdorf
,1,38.245857,40202,['pdb'],-85.758047,22360,US,1324,6458,[],332 W. Broadway,4299276,Heyburn Building,KY,Louisville
,1,1.51404,93350,['pdb'],110.374811,14883,MY,1078,6488,[],Setia Commercial CentreJalan Setia Raja,1734470,"DANAWA DC, Kuching",Sarawak,Kuching
LONDEN,5,51.525866,SL1 4LH,['pdb'],-0.634279,2,GB,1079,6535,[],6 Banbury Ave,2637627,"Equinix LD7 -  London, Slough",,Slough
,1,39.291768,21201,['pdb'],-76.620065,746,US,1080,6538,[],300 West Lexington Ave,4347778,AiNET MD-300L,MD,Baltimore
,1,,1458,['pdb'],,20572,BI,1081,6544,[],"20, Mwambutsa, Q.Kigobe",425378,Burundi Backbone System,,Bujumbura
,,50.380311,59410,['pdb'],3.521029,26110,FR,1082,6549,[],"486, avenue Augusta Ada King",,ETIX Lille #3,Nord,Anzin - Valenciennes
DLLATX37,1,32.981068,75044,['pdb'],-96.657798,4880,US,1083,6554,[],2008 Lookout Dr,4693003,RagingWire TX1 - NTT,TX,Garland
CLPPVA01,1,39.019293,20147,['pdb'],-77.470655,4880,US,1084,6555,[],21583 Megawatt Dr,4744870,RagingWire VA3 - NTT,VA,Ashburn
CLPPVA01,1,39.02489,20147,['pdb'],-77.457559,4880,US,1085,6556,[],44610 Guilford Dr,4744870,RagingWire VA2 - NTT,VA,Ashburn
,2,19.063252,400703,['pdb'],72.998855,22557,IN,1086,6588,[],"Tower No.2, 4th Floor,  International Infotech Park,Above Vashi Rly.stn.,",6619347,Cyquator - Vashi Datacenter,Maharshtra,Navi Mumbai
,1,52.001194,2671CT,['pdb'],4.210829,22568,NL,1325,6592,[],Industriestraat 24,2750523,Greenhouse Datacenters DC1,Zuid-Holland,Naaldwijk
,1,52.001552,2671CT,['pdb'],4.209184,22568,NL,1496,6593,[],Industriestraat 53,2750523,Greenhouse Datacenters DC2,Zuid-Holland,Naaldwijk
,1,-8.063685,50070-270,['pdb'],-34.891558,30098,BR,1858,6604,[],"Rua General Joaquim Inácio, 41, Ilha do Leite",3390760,BR.Digital Recife (RCE1),PE,Recife
,1,46.056976,1000,['pdb'],14.507117,2447,SI,1728,6635,[],Cigaletova ulica 10,3196359,Telekom Slovenije - DC Cigaletova,,Ljubljana
MRTUGAMO,1,33.925548,30067,['pdb'],-84.481654,34,US,1729,6638,[],1130 Powers Ferry Pl,4207783,CoreSite - Atlanta (AT2),GA,Marietta
,2,55.667728,2620,['pdb'],12.367818,22675,DK,1087,6656,[],herstedvang 8,2624906,Adeo Datacenter,,Albertslund
,2,4.680663,110221,['pdb'],-74.04094,22065,CO,1088,6659,[],8a-49 Ac. 100,3688689,EdgeUno Datacenter Bogota Colombia (BOG4),Bogota,Bogotá
IRVNCAOW,1,33.684675,92614,['pdb'],-117.836821,22690,US,1089,6670,[],2681 Kelvin Avenue,5359777,Evoque_LA2 - Irvine,CA,Irvine
ALLNTXGM,1,33.094894,75013,['pdb'],-96.68326,22690,US,1090,6681,[],900 Guardians Way,4670300,Evoque_DA1 - Allen,TX,Allen
DLLTTX01,1,32.911684,75234,['pdb'],-96.87274,22690,US,1859,6682,[],11800 Webb Chapel RoadSuite 200,4684888,Evoque_DA2 - Webb Chapel,TX,Dallas
ASBNVACUN01,1,39.021941,20147-6011,['pdb'],-77.453284,22690,US,1091,6684,[],21571 Beaumeade CircleBldg. A,4744870,Evoque_WDC1 (Bldg A) - Ashburn,VA,Ashburn
,3,50.445421,01030,['pdb'],30.511353,2548,UA,1415,6701,[],"9, Leontovicha str.",703448,KievNet/L9,Kyiv region,Kyiv
,2,-3.734736,60182-185,['pdb'],-38.462636,6616,BR,1092,6702,[],Avenida Trajano de Medeiros 1851 – Praia do Futuro 60182-185,3399415,AngoNAP Fortaleza,Ceara,Fortaleza
,1,39.13335,64116,['pdb'],-94.580005,22761,US,1093,6716,[],1321 Burling St,4400860,UnReal Servers,MO,North Kansas City
,1,,57009,['pdb'],,22101,GR,1195,6720,[],Konstantinoupoleos Str.,734077,KLH-GSN-DC - Greekstream Networks - Thessaloniki,B KTEO Kalohori,Thessaloniki
,2,44.811291,11070,['pdb'],20.398723,7023,RS,1094,6734,[],90 Omladinskih brigada,792680,Cetin Data Center,,Belgrade
,4,,12120,['pdb'],,18878,TH,1095,6741,[],"91 Moo12, Phahonyothin RoadKhlong Nueng District",1607983,Tellus Data Center,,Pathum Thani
,1,51.4946,E14 9NN,['pdb'],-0.018273,22800,GB,1860,6750,[],5 Greenwich View Place,2643743,Docklands Data Centre,,London
,1,51.264077,2030,['pdb'],4.399495,26850,BE,1096,6770,[],noorderlaan 147 bus 32,2803138,dcvlaanderen,,Antwerpen
,1,18.604032,411015,['pdb'],73.866068,15538,IN,1790,6777,[],"T-1, V S N L Old Colony, Dighi, Pimpri-Chinchwad",1259229,STT Pune 1,Maharashtra,Pune
,3,13.068351,600002,['pdb'],80.278869,15538,IN,1326,6778,[],"4, Swami Sivananda Salai",1264527,STT Chennai 1,,Chennai
,4,22.588218,700054,['pdb'],88.392964,15538,IN,1377,6780,[],"TCL,VSB,Ultadanga, 1/18, CIT SCHME, VII M",1275004,STT Kolkata 1,,Kolkata
,3,17.441478,500081,['pdb'],78.377811,15538,IN,1650,6781,[],"Videsh Sanchar Bhavan, CFC-1, Software Units Layout",1269843,STT Hyderabad 1,,Hyderabad
,1,12.98123,560066,['pdb'],77.725643,15538,IN,1593,6782,[],"#18, 19 & 20, EPIP Layout, KIADB, Whitefield",1277333,STT Bangalore 1,,Bangalore
,1,28.5414,110084,['pdb'],77.237609,15538,IN,1227,6785,[],"Broadband Tower, Opp. Savitri Cinema Flyover, Greater Kailash-I",1273294,STT Delhi 1,,Delhi
,2,28.541514,110084,['pdb'],77.240201,15538,IN,1228,6786,[],"NextGen Tower, Opp. Savitri Cinema Flyover, Greater Kailash-I",1273294,STT Delhi 2,,Delhi
,,28.629954,110001,['pdb'],77.208372,15538,IN,1229,6787,[],"Videsh Sanchar Bhavan, Bangla Sahib Road",1273294,STT Delhi 3,,Delhi
,2,19.021325,400028,['pdb'],72.831062,15538,IN,1327,6789,[],"Lokmanya Videsh Sanchar Bhavan, Kashinath Dhuru Marg, OPP. Kirti College, Prahadevi",1275339,STT Mumbai 2,,Mumbai
,2,-31.95009,6000,['pdb'],115.86819,7093,AU,1097,6791,[],105 Lord Street,2063523,NEXTDC P2,WA,Perth
,2,-33.785125,2113,['pdb'],151.125301,7093,AU,1196,6792,[],6/8 Giffnock Ave,8347858,NEXTDC S2,NSW,Macquarie Park
,1,-26.074142,1600,['pdb'],28.278459,6798,ZA,1594,6837,[],1 Riverfields BoulevardBredell,993800,Teraco Johannesburg Bredell Campus,GP,Johannesburg
,1,-33.880536,2000,['pdb'],151.206146,2072,AU,1098,6838,[],477 Pitt Street,2147714,Intellicentre 1 (IC1),NSW,Sydney
,1,-33.780842,2113,['pdb'],151.127275,2072,AU,1099,6839,[],17-23 Talavera Road,8347858,Intellicentre 2 (IC2),NSW,Macquarie Park
,1,-1.362778,67115000,['pdb'],-48.426014,22938,BR,1100,6851,[],"Rod. Mário Covas, nº 9",3405870,Pronto Net Belém,Pará,Belém
PNH,1,11.548006,855,['pdb'],104.92752,4236,KH,1101,6867,[],"No. 255, Street 370, corner of Street 51No.95, Norodom Blvd",1821306,MekongNet,,Phnom Penh
,1,1.376119,555858,['pdb'],103.875089,491,SG,1102,6873,[],51 Serangoon North Avenue 4,1880252,NTT Serangoon Data Center (SG1),,Singapore
,1,16.421067,522503,['pdb'],80.55841,23016,IN,1103,6888,[],"Survey # 49/P, Plot no 12IT Park, Mangalagiri, Guntur (Dist.)",1278917,Pi Datacenters Amaravati,Andhra Pradesh,Amaravati
,1,61.497788,33100,['pdb'],23.775938,20817,FI,1595,6949,[],Pakkahuoneenaukio 2,634963,Ficolo Tampere (The Deck),Häme,Tampere
,1,45.740044,69008,['pdb'],4.888465,10596,FR,1104,6976,[],60 avenue Rockefeller,2996944,Free PRO - Lyon - Rock,,Lyon
,4,-8.636464,80117,['pdb'],115.183362,29593,ID,1105,6988,[],Jl. Gatot Subroto Barat No.333Padang Sambian Kaja - Denpasar Barat,,CNI Bali 1 Data Center (DPS1),Denpasar,Bali
,1,43.641667,M6K 3G9,['pdb'],-79.412275,222,CA,1106,7011,[],905 King Street West,6167865,905 King Street West Toronto,Ontario,Toronto
,4,,,['pdb'],,21868,JP,1107,7032,[],,1850147,NTT Com Tokyo (NW1),Tokyo,Tokyo
,1,52.223397,00-549,['pdb'],21.01981,10478,PL,1596,7041,[],ul. Piękna 11,756135,Netia Warsaw (WARSC001),Mazowieckie,Warszawa
,1,,14113,['pdb'],,14913,TZ,1108,7049,[],Wizara StreetKijitonyama Area,160263,Tanzania National Internet Data Center,,Dar es Salaam
,3,41.076145,34394,['pdb'],29.014039,14953,TR,1328,7055,[],Büyükdere Cad. No: 171 Sisli,745044,Radore Istanbul,TR,Istanbul
STTLWA,1,47.420627,98032,['pdb'],-122.247527,2,US,1109,7074,[],6906 South 204th Street,5799625,"Equinix SE4 - Seattle, Kent",WA,Kent
,1,21.465551,21413,['pdb'],39.20091,11272,SA,1110,7082,[],"Al-Nuzlah,",105343,"MENA Gateway (MG1, MG2)",,Jeddah
,2,42.67572,1528,['pdb'],23.401498,2,BG,1111,7097,[],33 Poruchik NedelchoBonchev Str,727011,Equinix SO2 - Sofia,,Sofia
,4,60.203959,02630,['pdb'],24.775753,2,FI,1112,7098,[],Sinimäentie 8,660158,"Equinix HE7 - Helsinki, Sinimäki",,Espoo
,2,52.189965,02 222,['pdb'],20.920738,2,PL,1113,7099,[],217 al. Jerozolimskie,756135,Equinix WA3 - Warsaw,Masovian Voivodeship,Warsaw
,1,-30.029477,90430-181,['pdb'],-51.204482,14792,BR,1231,7126,[],"Rua Mariante, 193 - Sala 101",3452925,PIX Defferrari - PAE,Rio Grande do Sul,Porto Alegre
,1,40.123627,43081,['pdb'],-82.943999,23481,US,1114,7142,[],35 Collegeview Rd,5176472,WēConnect Westerville,OH,Westerville
,1,18.43004,00917,['pdb'],-66.05873,22065,PR,1115,7158,[],"17 Calle Prudencio, San Juan Puerto Rico. 3er piso. Avenida Juan Ponce de Leon despues lado opuesto calle Santiago, Iglesia, San Juan, 00917, Puerto Rico",4568127,EdgeUno Datacenter San Juan Puerto Rico (SJU1),,San Juan
,1,53.204849,8914 BC,['pdb'],5.765145,32785,NL,1791,7160,[],François Haverschmidtwei 3,2751792,Penta Infra DCF01,,Leeuwarden
,,-7.316056,60293,['pdb'],112.769502,1790,ID,1116,7232,[],"Jl. Raya Kali Rungkut No.15AKali Rungkut, Kec. Rungkut",1625822,XL Axiata Surabaya (SNB),Jawa Timur,Surabaya
,1,,,['pdb'],,20064,ML,1117,7240,[],"12°37'54.2""N 8°01'39.0""W",2460596,MLIX,,Bamako
,1,-20.245227,,['pdb'],57.49181,23631,MU,1118,7245,[],5th B Cyber Tower 1,934154,Government Online Centre,,Port Louis
,1,39.287345,21202-4035,['pdb'],-76.606434,15332,US,1119,7273,[],111 Market Pl,4347778,"Crown Castle Baltimore (111 Market, 700 E Pratt)",MD,Baltimore
,2,53.550998,20537,['pdb'],10.03825,1263,DE,1120,7274,[],Wendenstraße 251,2911298,IPHH HH3 (Wendenstrasse 251),Hamburg,Hamburg
,1,,,['pdb'],,19061,AU,1329,7277,[],,2158177,Datacom@AirTrunk - MEL1,,Melbourne
,1,,,['pdb'],,19061,AU,1330,7278,[],,2147714,Datacom@AirTrunk - SYD1,,Sydney
,1,18.465015,00901,['pdb'],-66.097022,23701,PR,1121,7291,[],316 Avenida De La Constitución,4568127,NetWave PR,Puerta de Tierra,San Juan
,3,-12.087361,15023,['pdb'],-76.97314,2,PE,1122,7320,[],Calle Centauro 115Santiago de Surco,3928245,Equinix LM1 - Lima,Lima,Santiago de Surco
,1,-25.089498,84030-900,['pdb'],-50.103436,4964,BR,1123,7338,[],"Avenida General Carlos Cavalcanti, 4748",3453186,UEPG Datacenter UVN,Parana,Ponta Grossa
FARGNDLQ,1,46.864784,58103,['pdb'],-96.832308,9553,US,1378,7345,[],2911 Fiechtner Dr S,5059163,"702 Communications - Fargo, ND",North Dakota,Fargo
,3,37.580228,Sangam-dong,['pdb'],126.8907,2,KR,1124,7354,[],"Digital Media City 24World cup buk-ro 60-gil, Mapo-gu",1835848,Equinix SL1 - Seoul,,Seoul
,1,51.528185,45899,['pdb'],7.028807,16759,DE,1232,7367,[],Am Bugapark 1c,2921466,GELSEN-NET Gelsenkirchen,Nordrhein-Westfalen,Gelsenkirchen
,4,19.109353,400072,['pdb'],72.901441,2,IN,1125,7377,[],"Plot 37, Chandivali Farm Road, Andheri East",1275339,Equinix MB2 - Mumbai (GPX Mumbai 2),Maharastra,Mumbai
,1,40.433899,28037,['pdb'],-3.62408,8592,ES,1597,7414,[],Calle de Emilio Muñoz 49-51,3117735,Digital Realty Madrid MAD3,,Madrid
,1,50.063868,65795,['pdb'],8.48535,491,DE,1497,7427,[],Voltastrasse 15,,NTT Frankfurt 4 Data Center (FRA4),Hessen,Hattersheim am Main
,1,41.29756,100015,['pdb'],69.272965,23963,UZ,1126,7428,[],Shahrisabz str. 10B,1512569,Comnet Tashkent,,Tashkent
,1,1.32578,618590,['pdb'],103.722566,1141,SG,1127,7455,[],8 Yung Ho Rd,1880252,Singtel DC West,Singapore,Singapore
,1,,,['pdb'],,24156,BH,1128,7522,[],"Road 5143Building 1778, Block 951",290304,Global Zone Askar,,Askar
,1,41.845343,60523,['pdb'],-87.941522,3534,US,1233,7525,[],800 Jorie BlvdSuite 120,4904277,NYI CH1 (800 Jorie Blvd),IL,Oak Brook
,1,-36.882762,1024,['pdb'],174.762611,25833,NZ,1234,7533,[],2B Poronui StMt Eden,2193733,Chorus Mount Eden Exchange (MOD),,Auckland
,1,-43.531858,8011,['pdb'],172.635694,18244,NZ,1129,7541,[],109 Hereford Street,2192362,Spark Christchurch Exchange,,Christchurch
,1,50.61275,33000,['pdb'],26.26399,24249,UA,1498,7550,[],"Stepana Bandery Vulytsia, 43ARivne",695594,RV-IX,Rivnenska Oblast,Rivne
,1,44.655879,B3L 2C2,['pdb'],-63.625857,31498,CA,1914,7551,[],7071 Bayers Rd,5969423,EXA Edge DC Halifax,NS,Halifax
SPKNWAOB,1,47.658366,99201,['pdb'],-117.419213,24247,US,1130,7563,[],422 W Riverside AveSuite 1401,5811696,Neutron - Spokane,WA,Spokane
,1,33.731803,30310,['pdb'],-84.423585,8735,US,1331,7568,[],1101 Donnelly Ave SW,4180439,EdgeConneX Atlanta (EDCATL02),Georgia,Atlanta
,2,-23.492259,06268-120,['pdb'],-46.777232,7838,BR,1131,7580,[],"Av. Roberto Pinto Sobrinho, 350",3455775,Ascenty SP2 - São Paulo,São Paulo,Osasco
,2,,13.288-162,['pdb'],,7838,BR,1598,7589,[],"Avenida 2, número  50 - Distrito Industrial Benedito – Storini",3445014,Ascenty VIN1 - Vinhedo,São Paulo,Vinhedo
,3,55.736262,111024,['pdb'],37.721089,24296,RU,1197,7597,[],69 Aviamotornaya str.,524901,DataPro Moscow,,Moscow
,1,12.304813,8G32+W2 Ouagadougou,['pdb'],-1.499937,14212,BF,1132,7598,[],"Ouaga 2000, Ouagadougou",2357048,Datacenter Ministere de l'agriculture,,Ouagadougou
,1,39.966878,43215,['pdb'],-82.992615,24326,US,1133,7609,[],325 E Spring Street,4509177,Racksquared Data Centers,OH,Columbus
,1,35.687803,100-0004,['pdb'],139.767782,21868,JP,1134,7614,[],2-3-5 OtemachiChiyoda-ku,1850147,NTT Com TK1 - Tokyo (NTT Otemachi),,Tokyo
,1,49.42065,67112,['pdb'],8.350287,493,DE,1135,7627,[],In der Schlicht 4,2867310,Pfalzkom DCRN II,,Mutterstadt
,1,49.42591,67112,['pdb'],8.360248,493,DE,1136,7628,[],An der Fohlenweide 2,2867310,Pfalzkom DCRN I,,Mutterstadt
,1,48.032333,5121,['pdb'],12.837561,24354,AT,1137,7643,[],Weilhartstraße 92,2769384,STACKIT Ostermiething (DC10),,Ostermiething
,1,-7.778945,55281,['pdb'],110.394697,6718,ID,1138,7660,[],Jalan Petung 31 Papringan,1626754,DC Citranet Yogyakarta,Daerah Istimewa Yogyakarta,Sleman
,1,-8.681289,80113,['pdb'],115.188406,24393,ID,1139,7664,[],Jl. Teuku Umar Barat No.335,,"LINGKARDATA - Denpasar, Bali",Bali,Denpasar Barat
CLPPVA01,1,39.019293,20147,['pdb'],-77.470655,4880,US,1915,7671,[],21583 Megawatt Dr,4744870,RagingWire VA4 - NTT,Virginia,Ashburn
,1,,08503,['pdb'],,113,KR,1140,7674,[],"3F, 189, Gasan Digital 1-ro, Geumcheon-gu",1835848,KINX Gasan,,Seoul
,,37.986165,30006,['pdb'],-1.115728,24439,ES,1141,7686,[],"Av. Primero de Mayo, 1",2513416,BlueNAP Datacenter Murcia,Murcia,Murcia
DVNQIAIG,1,41.548129,52804,['pdb'],-90.621185,22147,US,1142,7705,[],2814 N Clark St,4853423,SFN IA-Davenport,IA,Davenport
,1,42.488836,50702,['pdb'],-92.330614,22147,US,1143,7706,[],206 W 13th Street,4880889,SFN IA-Waterloo,IA,Waterloo
